player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
ad-hales,AD Hales,,81.0,20.0,0.0,8.0,139.0,4.0,,,,,,,1.0,,4.0
ad-russell,AD Russell,,6.0,0.0,0.0,6.0,13.0,2.0,,,,,,,,,1.0
aamer-yamin,Aamer Yamin,,2.0,0.0,0.0,7.0,0.0,0.0,30.0,0.0,1.0,79.0,2.0,3.0,1.0,,3.0
abbas-afridi,Abbas Afridi,,18.0,1.0,1.0,8.0,27.0,3.0,60.0,0.0,1.0,102.0,4.0,7.0,1.0,,4.0
abdul-nasir,Abdul Nasir,,2.0,0.0,0.0,7.0,0.0,0.0,24.0,0.0,0.0,15.0,1.0,0.0,,,1.0
abrar-ahmed,Abrar Ahmed,,,,,,,,42.0,0.0,0.0,62.0,3.0,0.0,,,2.0
agha-salman,Agha Salman,,33.0,5.0,0.0,11.0,35.0,0.0,,,,,,,2.0,,3.0
ahmed-daniyal,Ahmed Daniyal,,20.0,1.0,2.0,29.0,10.0,0.0,210.0,0.0,1.0,330.0,6.0,12.0,1.0,,10.0
akif-javed,Akif Javed,,1.0,0.0,1.0,11.0,0.0,0.0,114.0,0.0,0.0,160.0,6.0,9.0,1.0,,5.0
ali-khan,Ali Khan,,,,,,,,50.0,1.0,0.0,70.0,2.0,5.0,1.0,,3.0
amad-butt,Amad Butt,,24.0,5.0,2.0,21.0,57.0,4.0,87.0,0.0,1.0,166.0,2.0,1.0,,,4.0
anwar-ali,Anwar Ali,,1.0,0.0,1.0,8.0,1.0,0.0,18.0,0.0,0.0,33.0,0.0,0.0,,,1.0
arish-ali,Arish Ali,,,,,,,,24.0,0.0,0.0,28.0,4.0,0.0,,,1.0
arshad-iqbal,Arshad Iqbal,,1.0,0.0,1.0,11.0,0.0,0.0,174.0,1.0,1.0,260.0,8.0,3.0,1.0,,9.0
asif-ali,Asif Ali,,134.0,15.0,2.0,60.0,224.0,18.0,,,,,,,2.0,2.0,11.0
azam-khan,Azam Khan,,130.0,18.0,0.0,49.0,174.0,7.0,,,,,,,2.0,,10.0
b-muzarabani,B Muzarabani,,5.0,0.0,0.0,19.0,0.0,0.0,112.0,0.0,1.0,144.0,10.0,2.0,1.0,,6.0
ba-king,BA King,,45.0,7.0,1.0,14.0,69.0,4.0,,,,,,,,,3.0
bcj-cutting,BCJ Cutting,,45.0,5.0,0.0,32.0,49.0,1.0,35.0,0.0,0.0,74.0,1.0,0.0,3.0,,5.0
br-dunk,BR Dunk,,127.0,13.0,1.0,41.0,163.0,7.0,,,,,,,10.0,,10.0
babar-azam,Babar Azam,,418.0,56.0,3.0,24.0,554.0,12.0,,,,,,,5.0,,11.0
c-munro,C Munro,,168.0,37.0,2.0,15.0,285.0,11.0,,,,,,,,,7.0
ca-ingram,CA Ingram,,39.0,2.0,1.0,16.0,26.0,0.0,,,,,,,1.0,,4.0
ca-lynn,CA Lynn,,25.0,6.0,0.0,8.0,34.0,1.0,,,,,,,1.0,,4.0
cak-walton,CAK Walton,,67.0,6.0,2.0,30.0,89.0,4.0,,,,,,,2.0,3.0,6.0
ch-gayle,CH Gayle,,64.0,9.0,0.0,6.0,107.0,7.0,,,,,,,,,2.0
cr-brathwaite,CR Brathwaite,,20.0,3.0,2.0,22.0,29.0,1.0,120.0,1.0,0.0,159.0,4.0,6.0,2.0,,5.0
