player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
ad-russell,AD Russell,,36.0,7.0,1.0,17.0,64.0,3.0,78.0,0.0,0.0,119.0,5.0,1.0,1.0,,4.0
an-kervezee,AN Kervezee,,8.0,2.0,0.0,1.0,8.0,0.0,,,,,,,1.0,1.0,1.0
ar-adams,AR Adams,,5.0,1.0,0.0,8.0,4.0,0.0,24.0,0.0,1.0,36.0,0.0,1.0,1.0,,2.0
abdul-razzaq,Abdul Razzaq,,80.0,5.0,0.0,22.0,97.0,3.0,102.0,0.0,0.0,140.0,3.0,1.0,,,6.0
abdur-razzak,Abdur Razzak,,13.0,1.0,0.0,10.0,15.0,1.0,96.0,0.0,0.0,90.0,7.0,2.0,,,5.0
abul-hasan,Abul Hasan,,,,,,,,48.0,0.0,0.0,80.0,3.0,4.0,1.0,,3.0
aftab-ahmed,Aftab Ahmed,,3.0,1.0,1.0,7.0,5.0,0.0,,,,,,,,,1.0
ahmed-shehzad,Ahmed Shehzad,,156.0,15.0,0.0,7.0,223.0,16.0,88.0,0.0,1.0,139.0,3.0,0.0,2.0,,7.0
al-amin-hossain,Al-Amin Hossain,,,,,,,,48.0,0.0,0.0,84.0,3.0,2.0,1.0,,3.0
alauddin-babu,Alauddin Babu,,3.0,0.0,0.0,6.0,0.0,0.0,30.0,0.0,0.0,40.0,2.0,1.0,1.0,,3.0
alok-kapali,Alok Kapali,,22.0,1.0,1.0,17.0,19.0,1.0,24.0,0.0,0.0,57.0,3.0,0.0,2.0,,4.0
anamul-haque,Anamul Haque,,87.0,10.0,1.0,25.0,94.0,2.0,,,,,,,,,5.0
arafat-sunny,Arafat Sunny,,15.0,0.0,3.0,25.0,8.0,0.0,102.0,0.0,0.0,105.0,5.0,1.0,3.0,,5.0
azhar-mahmood,Azhar Mahmood,,89.0,13.0,2.0,16.0,124.0,5.0,96.0,0.0,1.0,132.0,4.0,2.0,,,5.0
bj-hodge,BJ Hodge,,172.0,13.0,3.0,20.0,211.0,13.0,60.0,0.0,1.0,73.0,2.0,1.0,2.0,,7.0
brm-taylor,BRM Taylor,,8.0,2.0,0.0,4.0,10.0,0.0,,,,,,,,,1.0
ch-gayle,CH Gayle,,100.0,12.0,0.0,6.0,185.0,16.0,30.0,0.0,0.0,57.0,1.0,1.0,,,3.0
di-stevens,DI Stevens,,49.0,7.0,0.0,18.0,61.0,2.0,24.0,0.0,0.0,45.0,1.0,0.0,,,4.0
dj-bravo,DJ Bravo,,59.0,4.0,1.0,21.0,61.0,2.0,114.0,0.0,2.0,160.0,6.0,8.0,4.0,,5.0
dr-smith,DR Smith,,71.0,7.0,1.0,14.0,113.0,8.0,76.0,1.0,0.0,103.0,1.0,1.0,5.0,,5.0
