player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct,kr_avg,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,tackles
caden-campoileti,Caden Campoileti,,6.0,,1.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.0
carl-robinson,Carl Robinson,QB,0.0,1542.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,4.0,,,,,,,,,83.0,43.0,68.0,21.0,0.0,174.0,2.0,6.0,347.0,0.0,,,,,,,,,20.0,40.0,0.0,9.0,0.0,2.0,49.0,0.0,1.0
carlos-thompson-jr,Carlos Thompson Jr.,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
cedric-thomas,Cedric Thomas,DB,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
charles-bradley,Charles Bradley,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0
charles-hall-iv,Charles Hall IV,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,24.0,50.0,0.0,0.0,7.0,162.0,13.0,,,,,,,,,0.0,3.0
charles-reid,Charles Reid,DB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,16.0
chase-alisauckas,Chase Alisauckas,LB,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
chei-hill,Chei Hill,DL,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.0
chizi-umunakwe,Chizi Umunakwe,LB,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
chris-fitzgerald,Chris Fitzgerald,,1.0,,1.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0
clarence-williams,Clarence Williams,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,14.0,0.0,0.0,1.0,73.0,8.0,,,,,,,,,,
claude-davis,Claude Davis,,1.0,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0
cornel-jones,Cornel Jones,LB,5.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,18.0
darien-townsend,DARIEN TOWNSEND,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,7.0,,,,,51.0,0.0,103.0,,,,,,,,,,,105.0,182.0,0.0,0.0,11.0,469.0,29.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0
darius-prince,DARIUS PRINCE,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,2.0,,,,,9.0,0.0,18.0,,,,,,,,,,,104.0,162.0,0.0,0.0,12.0,553.0,35.0,0.0,26.0,27.0,0.0,3.0,0.0,0.0,26.0,0.0,2.0
duane-brown,DUANE  BROWN,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,,-3.0,0.0,-3.0,,,,,,,,,,,66.0,162.0,0.0,0.0,11.0,407.0,36.0,0.0,,,,,,,,0.0,2.0
dalton-cole,Dalton Cole,QB,,2026.0,,,,,,,,,,,,6.0,,,,,,,,,142.0,50.0,166.0,75.0,2.0,352.0,6.0,11.0,617.0,0.0,,,,,,,,,24.0,50.0,0.0,33.0,1.0,3.0,124.0,,
dalton-oliver,Dalton Oliver,,,591.0,,,,,,,,,,,,0.0,,,,,,,,,22.0,13.0,0.0,15.0,0.0,127.0,0.0,3.0,190.0,0.0,,,,,,,,,2.0,2.0,0.0,1.0,0.0,0.0,2.0,,
daniel-williams-iii,Daniel Williams III,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,92.0,197.0,0.0,0.0,13.0,456.0,43.0,,,,,,,,,0.0,1.0
darius-tolbert,Darius Tolbert,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,1.0,3.0,1.0,,,,,,,,,,
darryl-overstreet-jr,Darryl Overstreet Jr.,QB,0.0,1212.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,2.0,,,,,,,,,66.0,40.0,40.0,28.0,0.0,229.0,2.0,12.0,547.0,0.0,,,,,,,,,8.0,4.0,0.0,9.0,0.0,6.0,33.0,0.0,2.0
david-haney,David Haney,WR,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0
degrabiel-floyd,Degrabiel Floyd,WR,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0
delvon-randall,Delvon Randall,LB,3.0,,3.0,0.0,0.0,1.0,0.0,,,,,2.0,1.0,,4.0,,,,,48.0,0.0,84.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,30.0
derrick-jones,Derrick Jones,CB/DB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.0
derrick-maxwell-jr,Derrick Maxwell Jr,,3.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,24.0
deshon-williams,Deshon  Williams,TE/WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,104.0,0.0,0.0,7.0,256.0,16.0,,1.0,0.0,0.0,2.0,0.0,0.0,1.0,,
desmond-maxwell,Desmond  Maxwell,FB/LB/RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,35.0,0.0,0.0,1.0,35.0,2.0,,10.0,14.0,0.0,10.0,0.0,5.0,28.0,,
devin-kirkwood,Devin Kirkwood,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0
dezmon-epps,Dezmon Epps,WR,,,,,,,,,,,,,,,19.0,,,,,111.0,1.0,412.0,,,,,,,,,,,69.0,99.0,0.0,0.0,3.0,279.0,22.0,0.0,9.0,6.0,0.0,4.0,0.0,1.0,11.0,,
donavan-thurman,Donavan Thurman,,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.0
donovan-johnson,Donovan Johnson,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,20.0,0.0,0.0,1.0,38.0,3.0,,,,,,,,,,
donovan-ollie,Donovan Ollie,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,50.0,60.0,0.0,0.0,2.0,169.0,10.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
donovan-rasberry,Donovan Rasberry,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,15.0,0.0,0.0,1.0,29.0,3.0,,,,,,,,,,
donte-reed,Donte Reed,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0
dontorian-best,Dontorian Best,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0
dontrell-morrison,Dontrell Morrison,WR,,,,,,,,,,,,,,,8.0,,,,,69.0,1.0,274.0,,,,,,,,,,,47.0,90.0,0.0,0.0,3.0,181.0,12.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,,
donyai-dixon,Donyai Dixon,DB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
douglas-tucker,Douglas Tucker,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
drevon-macon,Drevon Macon,WR,,,,,,,,,,,,,,,2.0,,,,,9.0,0.0,19.0,,,,,,,,,,,34.0,42.0,0.0,0.0,1.0,77.0,5.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,6.0,,
drew-singleton,Drew Singleton,LB,1.0,,2.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,2.0,56.0
ekiumeni-atuatasi,Ekiumeni Atuatasi,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
eric-phoenix,Eric Phoenix,QB,,1215.0,,,,,,,,,,,,0.0,,,,,,,,,47.0,23.0,87.0,37.0,0.0,256.0,0.0,6.0,357.0,0.0,,,,,,,,,,,,,,,,,
esaias-gandy,Esaias Gandy,,3.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0
eugene-ford,Eugene Ford,,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0
evan-byrd,Evan Byrd,K,,,,,,,,3.0,37.0,501.0,2.0,,,,,0.0,6.0,11.0,1071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ezekiel-rose,Ezekiel Rose,DL,4.0,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,12.0
ezrah-thibodeaux,Ezrah Thibodeaux,,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,21.0
freddie-booth-lloyd,Freddie Booth-Lloyd,,2.0,,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,4.0,0.0,1.0,12.0,3.0,5.0
geemontae-peck,Geemontae Peck,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
geo-howard,Geo Howard,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
gunner-hurlburt,Gunner Hurlburt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,1.0,6.0,1.0,,,,,,,,,,
hassan-kitt,Hassan Kitt,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
henry-nell,Henry Nell,K,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,5.0,11.0,933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
ijaaz-rashid,Ijaaz Rashid,JLB/WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
isaiah-hall,Isaiah Hall,DB,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,4.0,,,,,39.0,0.0,79.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,14.0
isaiah-mcfarland,Isaiah McFarland,,0.0,,3.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.0
isaiah-pedack,Isaiah Pedack,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0
isiah-scott,Isiah Scott,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,90.0,147.0,0.0,0.0,8.0,350.0,25.0,,,,,,,,,0.0,2.0
ismail-abdul-qawee,Ismail Abdul-Qawee,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
jalen-wilson,JALEN  WILSON,WR,4.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.0
joel-blankenship,JOEL BLANKENSHIP,RB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
javonte-johnson,JaVonte Johnson,QB,,2537.0,,,,,,,,,,,,8.0,,,,,,,,,115.0,58.0,90.0,51.0,0.0,310.0,5.0,9.0,544.0,0.0,,,,,,,,,25.0,25.0,0.0,9.0,1.0,3.0,32.0,,
jacquez-mabin,Jacquez Mabin,,0.0,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0.0,4.0,0.0,0.0,8.0,0.0,1.0
jadarius-byrd,Jadarius Byrd,,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0
jaiave-magalei,Jaiave Magalei,QB,,2272.0,,,,,,,,,,,,0.0,,,,,,,,,125.0,70.0,121.0,38.0,0.0,400.0,0.0,11.0,574.0,0.0,,,,,,,,,13.0,22.0,0.0,7.0,0.0,4.0,29.0,,
jairus-grissom,Jairus Grissom,QB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,2.0,,,,,17.0,0.0,17.0,,,,,,,,,,,60.0,104.0,0.0,0.0,6.0,359.0,29.0,0.0,,,,,,,,0.0,1.0
jalen-jackson,Jalen Jackson,RB,5.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0
jalen-phelps,Jalen Phelps,,3.0,,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0
jalin-marshall,Jalin Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,126.0,0.0,1.0,6.0,386.0,26.0,,12.0,11.0,0.0,6.0,0.0,0.0,26.0,,
jamal-couch,Jamal Couch,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,28.0,0.0,0.0,1.0,58.0,10.0,,5.0,5.0,0.0,1.0,0.0,1.0,5.0,,
james-hines,James  Hines,TE,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
jamezz-kimbrough,Jamezz Kimbrough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,28.0,0.0,0.0,1.0,28.0,1.0,,,,,,,,,,
jaohne-duggan,Jaohne Duggan,,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0
jaquan-artis,Jaquan Artis,DL/LB,6.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,22.0
jarvai-flowers,Jarvai Flowers,WR,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,2.0,,,,,18.0,0.0,36.0,,,,,,,,,,,128.0,176.0,0.0,0.0,5.0,370.0,22.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,8.0
javier-edwards,Javier Edwards,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0
javonte-haynes,Javonte Haynes,WR,1.0,,1.0,0.0,3.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,17.0
jaylen-schleicher,Jaylen  Schleicher,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,21.0,21.0,0.0,0.0,2.0,31.0,3.0,,,,,,,,,0.0,2.0
jaylin-vaughan,Jaylin Vaughan,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,17.0,0.0,9.0,0.0,0.0,64.0,0.0,1.0
jaylon-tucker,Jaylon Tucker,WR,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,10.0,9.0,0.0,0.0,0.0,10.0,4.0,,18.0,18.0,0.0,7.0,0.0,1.0,19.0,0.0,3.0
jeremiah-taylor,Jeremiah Taylor,WR,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,16.0,27.0,0.0,0.0,0.0,69.0,7.0,,-2.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,3.0
jerrime-neal,Jerrime Neal,WR,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,27.0,70.0,0.0,0.0,4.0,128.0,14.0,,13.0,13.0,0.0,1.0,0.0,0.0,13.0,0.0,5.0
joe-golden,Joe Golden,,0.0,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0
joe-powell,Joe Powell,DB/LB/SAF,9.0,,4.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,7.0,,,,,78.0,0.0,133.0,,,,,,,,,,,13.0,24.0,0.0,0.0,1.0,38.0,3.0,0.0,23.0,23.0,0.0,1.0,0.0,0.0,23.0,0.0,35.0
joenez-coleman,Joenez Coleman,OL,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
john-griggs,John Griggs,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9.0
jordan-baker,Jordan Baker,,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,17.0,17.0,0.0,0.0,0.0,17.0,1.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
jordan-gandy,Jordan Gandy,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,,0.0,0.0,0.0,,,,,,,,,,,81.0,141.0,0.0,0.0,3.0,296.0,18.0,0.0,,,,,,,,0.0,3.0
jordan-washington,Jordan Washington,,4.0,,0.0,1.0,1.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,13.0
jordon-whitley,Jordon Whitley,,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0
joseph-gordon,Joseph Gordon,,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
