player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-bagai,A Bagai,,173.0,7.0,1.0,10.0,98.0,0.0,,,,,,,2.0,1.0,3.0
a-flintoff,A Flintoff,,130.0,10.0,0.0,25.0,90.0,2.0,192.0,1.0,5.0,143.0,4.0,8.0,1.0,1.0,6.0
a-kumble,A Kumble,,20.0,0.0,0.0,31.0,3.0,0.0,162.0,1.0,0.0,99.0,2.0,3.0,,2.0,3.0
a-nel,A Nel,,30.0,4.0,3.0,58.0,34.0,1.0,545.0,10.0,5.0,398.0,17.0,20.0,3.0,,11.0
a-symonds,A Symonds,,743.0,57.0,3.0,99.0,695.0,14.0,776.0,2.0,1.0,716.0,20.0,13.0,12.0,4.0,23.0
aa-mulla,AA Mulla,,62.0,4.0,0.0,2.0,42.0,2.0,,,,,,,1.0,,2.0
ab-agarkar,AB Agarkar,,152.0,3.0,0.0,98.0,78.0,0.0,1049.0,11.0,5.0,828.0,29.0,36.0,3.0,2.0,21.0
ab-de-villiers,AB de Villiers,,549.0,49.0,1.0,50.0,466.0,7.0,,,,,,,6.0,1.0,12.0
ac-botha,AC Botha,,89.0,5.0,0.0,2.0,52.0,0.0,,,,,,,1.0,,1.0
ac-gilchrist,AC Gilchrist,,765.0,102.0,0.0,20.0,797.0,17.0,,,,,,,32.0,10.0,21.0
ag-prince,AG Prince,,254.0,9.0,1.0,39.0,160.0,1.0,,,,,,,6.0,3.0,9.0
agr-loudon,AGR Loudon,,,,,,,,36.0,0.0,0.0,36.0,0.0,1.0,,,1.0
aj-hall,AJ Hall,,179.0,9.0,4.0,83.0,140.0,1.0,903.0,7.0,5.0,741.0,26.0,16.0,7.0,3.0,18.0
aj-ireland,AJ Ireland,,63.0,1.0,0.0,59.0,11.0,0.0,413.0,4.0,7.0,379.0,8.0,16.0,,,9.0
aj-strauss,AJ Strauss,,763.0,76.0,0.0,35.0,585.0,0.0,,,,,,,11.0,1.0,19.0
am-samad,AM Samad,,174.0,11.0,0.0,8.0,104.0,0.0,6.0,0.0,1.0,18.0,0.0,1.0,2.0,,3.0
an-cook,AN Cook,,92.0,12.0,0.0,4.0,80.0,0.0,,,,,,,,,2.0
an-kervezee,AN Kervezee,,21.0,1.0,0.0,5.0,12.0,0.0,,,,,,,,,1.0
an-petersen,AN Petersen,,90.0,13.0,0.0,5.0,100.0,1.0,,,,,,,,,2.0
ar-adams,AR Adams,,5.0,0.0,0.0,9.0,3.0,0.0,42.0,0.0,0.0,54.0,0.0,1.0,,,1.0
ar-white,AR White,,43.0,5.0,0.0,7.0,40.0,0.0,,,,,,,,,1.0
abdul-razzaq,Abdul Razzaq,,538.0,24.0,6.0,129.0,406.0,14.0,913.0,9.0,19.0,785.0,20.0,11.0,,4.0,22.0
abdur-razzak,Abdur Razzak,,83.0,5.0,2.0,70.0,55.0,1.0,767.0,11.0,1.0,438.0,25.0,17.0,3.0,1.0,15.0
abdur-rehman,Abdur Rehman,,17.0,0.0,0.0,9.0,7.0,0.0,180.0,4.0,0.0,92.0,6.0,0.0,,,3.0
aftab-ahmed,Aftab Ahmed,,396.0,36.0,2.0,50.0,332.0,11.0,60.0,0.0,0.0,58.0,1.0,3.0,1.0,,16.0
alok-kapali,Alok Kapali,,105.0,3.0,1.0,35.0,57.0,0.0,133.0,1.0,0.0,110.0,3.0,0.0,3.0,,6.0
arshad-khan,Arshad Khan,,,,,,,,84.0,0.0,0.0,72.0,1.0,0.0,1.0,,2.0
b-lee,B Lee,,214.0,5.0,6.0,123.0,170.0,5.0,1348.0,16.0,37.0,1066.0,42.0,28.0,5.0,3.0,25.0
b-zuiderent,B Zuiderent,,16.0,1.0,0.0,6.0,7.0,0.0,,,,,,,1.0,,2.0
bb-mccullum,BB McCullum,,177.0,14.0,0.0,70.0,160.0,5.0,,,,,,,13.0,6.0,12.0
bc-lara,BC Lara,,773.0,56.0,5.0,110.0,568.0,13.0,,,,,,,4.0,3.0,24.0
bj-haddin,BJ Haddin,,231.0,11.0,1.0,40.0,193.0,9.0,,,,,,,12.0,2.0,6.0
bj-hodge,BJ Hodge,,21.0,0.0,0.0,6.0,7.0,0.0,18.0,0.0,0.0,16.0,0.0,0.0,1.0,,2.0
bj-patel,BJ Patel,,8.0,0.0,0.0,8.0,1.0,0.0,,,,,,,,,1.0
br-dorey,BR Dorey,,8.0,0.0,0.0,10.0,2.0,0.0,162.0,2.0,1.0,146.0,2.0,6.0,,1.0,4.0
brm-taylor,BRM Taylor,,478.0,25.0,2.0,57.0,261.0,1.0,,,,,,,12.0,5.0,15.0
cb-mpofu,CB Mpofu,,22.0,0.0,1.0,21.0,1.0,0.0,140.0,0.0,1.0,115.0,4.0,13.0,,1.0,3.0
cd-collymore,CD Collymore,,25.0,1.0,2.0,44.0,9.0,0.0,516.0,10.0,4.0,335.0,9.0,23.0,2.0,,11.0
ch-gayle,CH Gayle,,1276.0,140.0,3.0,39.0,1036.0,20.0,1314.0,10.0,2.0,917.0,29.0,15.0,19.0,3.0,30.0
cj-chibhabha,CJ Chibhabha,,611.0,32.0,0.0,32.0,336.0,2.0,190.0,1.0,7.0,195.0,3.0,4.0,3.0,1.0,12.0
cj-smith,CJ Smith,DB,22.0,1.0,0.0,2.0,11.0,1.0,,,,,,,1.0,,2.0
ck-coventry,CK Coventry,,6.0,0.0,0.0,7.0,0.0,0.0,,,,,,,1.0,,1.0
ck-kapugedera,CK Kapugedera,,190.0,13.0,0.0,64.0,154.0,5.0,,,,,,,4.0,,11.0
ck-langeveldt,CK Langeveldt,,5.0,0.0,0.0,11.0,1.0,0.0,450.0,4.0,8.0,418.0,10.0,10.0,2.0,,10.0
cl-cairns,CL Cairns,,16.0,0.0,1.0,14.0,12.0,1.0,84.0,0.0,0.0,78.0,2.0,1.0,1.0,,2.0
cmw-read,CMW Read,,74.0,5.0,1.0,55.0,61.0,1.0,,,,,,,5.0,2.0,7.0
