player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-dananjaya,A Dananjaya,,1.0,0.0,1.0,11.0,2.0,0.0,48.0,0.0,0.0,57.0,3.0,1.0,,,2.0
ad-mathews,AD Mathews,,149.0,17.0,1.0,19.0,191.0,8.0,,,,,,,2.0,,5.0
ak-perera,AK Perera,,72.0,8.0,1.0,33.0,78.0,1.0,8.0,0.0,0.0,18.0,0.0,0.0,7.0,1.0,7.0
ahmed-shehzad,Ahmed Shehzad,,77.0,11.0,0.0,8.0,80.0,1.0,,,,,,,1.0,,3.0
al-amin-hossain,Al-Amin Hossain,,2.0,0.0,0.0,10.0,0.0,0.0,102.0,0.0,0.0,173.0,7.0,7.0,,,6.0
anwar-ali,Anwar Ali,,7.0,2.0,0.0,3.0,12.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,1.0,,1.0
b-fernando,B Fernando,,6.0,1.0,1.0,10.0,9.0,0.0,58.0,1.0,0.0,71.0,4.0,0.0,,,3.0
bkg-mendis,BKG Mendis,,220.0,32.0,1.0,15.0,327.0,9.0,,,,,,,6.0,2.0,10.0
br-dunk,BR Dunk,,62.0,7.0,0.0,19.0,70.0,1.0,,,,,,,3.0,3.0,6.0
c-karunaratne,C Karunaratne,,117.0,17.0,5.0,71.0,156.0,4.0,113.0,0.0,1.0,204.0,5.0,9.0,6.0,,10.0
cbrls-kumara,CBRLS Kumara,,3.0,1.0,2.0,21.0,5.0,0.0,34.0,0.0,0.0,74.0,3.0,3.0,,,3.0
d-lakshan,D Lakshan,,33.0,4.0,1.0,37.0,35.0,0.0,78.0,0.0,0.0,122.0,6.0,4.0,,,6.0
d-wiese,D Wiese,,16.0,0.0,0.0,7.0,22.0,2.0,12.0,0.0,0.0,16.0,1.0,0.0,,,1.0
da-randika,DA Randika,,9.0,1.0,0.0,3.0,16.0,1.0,,,,,,,1.0,1.0,2.0
das-gunaratne,DAS Gunaratne,,30.0,1.0,0.0,12.0,24.0,0.0,18.0,0.0,0.0,36.0,0.0,0.0,2.0,1.0,3.0
dc-thomas,DC Thomas,,3.0,0.0,0.0,2.0,2.0,0.0,,,,,,,1.0,,1.0
dm-de-silva,DM de Silva,,128.0,18.0,1.0,37.0,147.0,1.0,78.0,2.0,0.0,93.0,3.0,0.0,4.0,1.0,9.0
ds-weerakkody,DS Weerakkody,,21.0,3.0,0.0,5.0,22.0,0.0,,,,,,,,,2.0
emdy-munaweera,EMDY Munaweera,,16.0,1.0,0.0,6.0,15.0,0.0,,,,,,,,,2.0
i-udana,I Udana,,54.0,4.0,1.0,47.0,59.0,2.0,84.0,0.0,1.0,145.0,4.0,2.0,2.0,1.0,7.0
imran-tahir,Imran Tahir,,18.0,4.0,1.0,41.0,19.0,0.0,210.0,0.0,0.0,210.0,15.0,3.0,2.0,,9.0
ishan-jayaratne,Ishan Jayaratne,,20.0,2.0,1.0,16.0,27.0,1.0,18.0,0.0,0.0,22.0,0.0,0.0,1.0,,2.0
j-little,J Little,,1.0,0.0,1.0,11.0,0.0,0.0,54.0,0.0,0.0,60.0,3.0,1.0,2.0,1.0,3.0
j-liyanage,J Liyanage,,90.0,10.0,1.0,13.0,108.0,2.0,,,,,,,2.0,,4.0
jdf-vandersay,JDF Vandersay,,17.0,0.0,0.0,15.0,9.0,0.0,96.0,1.0,0.0,117.0,11.0,0.0,3.0,1.0,4.0
jnt-seales,JNT Seales,,1.0,0.0,1.0,10.0,0.0,0.0,122.0,2.0,1.0,159.0,15.0,12.0,3.0,,6.0
k-lewis,K Lewis,,129.0,10.0,0.0,6.0,168.0,13.0,,,,,,,2.0,,6.0
kic-asalanka,KIC Asalanka,,119.0,17.0,1.0,17.0,164.0,6.0,54.0,0.0,0.0,46.0,2.0,0.0,2.0,1.0,8.0
