player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-dananjaya,A Dananjaya,,9.0,0.0,0.0,11.0,4.0,0.0,42.0,0.0,0.0,58.0,1.0,0.0,,,2.0
a-gqamane,A Gqamane,,,,,,,,6.0,0.0,0.0,12.0,0.0,0.0,,,1.0
a-nortje,A Nortje,,10.0,3.0,1.0,30.0,15.0,0.0,257.0,3.0,3.0,265.0,20.0,6.0,1.0,,11.0
ak-markram,AK Markram,,286.0,29.0,1.0,48.0,366.0,12.0,156.0,1.0,0.0,161.0,11.0,3.0,5.0,,12.0
al-phehlukwayo,AL Phehlukwayo,,25.0,3.0,0.0,20.0,21.0,0.0,72.0,0.0,0.0,98.0,6.0,2.0,,,3.0
am-phangiso,AM Phangiso,,37.0,2.0,2.0,32.0,39.0,2.0,120.0,0.0,0.0,141.0,10.0,0.0,2.0,,6.0
am-rossington,AM Rossington,,148.0,30.0,1.0,10.0,246.0,13.0,,,,,,,4.0,5.0,10.0
as-joseph,AS Joseph,,21.0,3.0,0.0,26.0,20.0,0.0,150.0,0.0,3.0,210.0,4.0,6.0,3.0,1.0,7.0
au-rashid,AU Rashid,,14.0,2.0,2.0,40.0,20.0,1.0,220.0,1.0,0.0,275.0,14.0,4.0,2.0,,10.0
ba-carse,BA Carse,,50.0,3.0,3.0,50.0,57.0,3.0,131.0,0.0,1.0,199.0,5.0,3.0,3.0,,8.0
bc-fortuin,BC Fortuin,,36.0,3.0,3.0,43.0,31.0,0.0,237.0,1.0,0.0,255.0,14.0,3.0,2.0,1.0,10.0
be-hendricks,BE Hendricks,,,,,,,,12.0,0.0,0.0,20.0,0.0,0.0,1.0,,1.0
bkg-mendis,BKG Mendis,,150.0,27.0,0.0,12.0,223.0,9.0,,,,,,,2.0,,7.0
br-mcdermott,BR McDermott,,31.0,6.0,0.0,4.0,46.0,3.0,,,,,,,1.0,,3.0
bs-makhanya,BS Makhanya,,11.0,3.0,2.0,30.0,16.0,0.0,,,,,,,2.0,,6.0
c-bosch,C Bosch,,29.0,0.0,0.0,3.0,20.0,0.0,,,,,,,1.0,,2.0
c-fortuin,C Fortuin,,14.0,0.0,0.0,6.0,11.0,0.0,,,,,,,,,1.0
c-jonker,C Jonker,,18.0,1.0,0.0,13.0,13.0,0.0,,,,,,,,,2.0
ca-ingram,CA Ingram,,71.0,6.0,0.0,20.0,72.0,2.0,24.0,0.0,0.0,37.0,1.0,1.0,4.0,,4.0
cj-dala,CJ Dala,,,,,,,,24.0,0.0,0.0,33.0,3.0,1.0,4.0,1.0,3.0
codi-yusuf,Codi Yusuf,,15.0,0.0,2.0,19.0,14.0,0.0,62.0,0.0,0.0,102.0,2.0,2.0,,1.0,3.0
