player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-gardner,A Gardner,,325.0,41.0,3.0,52.0,414.0,23.0,278.0,0.0,0.0,350.0,5.0,3.0,4.0,,18.0
a-hartley,A Hartley,,1.0,0.0,0.0,11.0,0.0,0.0,156.0,0.0,0.0,223.0,4.0,1.0,1.0,,8.0
a-king,A King,,90.0,2.0,4.0,85.0,78.0,3.0,323.0,0.0,0.0,349.0,18.0,2.0,5.0,,17.0
a-lanning,A Lanning,,76.0,6.0,1.0,28.0,62.0,0.0,,,,,,,2.0,,6.0
a-price,A Price,,56.0,6.0,1.0,55.0,57.0,0.0,155.0,0.0,0.0,152.0,8.0,2.0,2.0,,13.0
a-sutherland,A Sutherland,,93.0,6.0,3.0,63.0,100.0,0.0,271.0,1.0,0.0,289.0,11.0,16.0,6.0,,15.0
a-wellington,A Wellington,,40.0,3.0,1.0,51.0,41.0,2.0,318.0,0.0,1.0,384.0,12.0,11.0,4.0,,16.0
ac-jayangani,AC Jayangani,,105.0,7.0,0.0,20.0,73.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,2.0,,6.0
ae-jones,AE Jones,,152.0,19.0,2.0,31.0,172.0,5.0,,,,,,,3.0,2.0,12.0
ae-satterthwaite,AE Satterthwaite,,314.0,38.0,1.0,50.0,318.0,1.0,103.0,0.0,2.0,120.0,6.0,2.0,4.0,,14.0
aj-blackwell,AJ Blackwell,,282.0,35.0,3.0,57.0,306.0,2.0,,,,,,,2.0,,15.0
aj-healy,AJ Healy,,418.0,78.0,2.0,23.0,573.0,10.0,,,,,,,15.0,8.0,18.0
ar-reakes,AR Reakes,,168.0,24.0,3.0,52.0,185.0,2.0,24.0,0.0,2.0,55.0,0.0,3.0,4.0,,15.0
b-hepburn,B Hepburn,,38.0,0.0,3.0,48.0,32.0,0.0,270.0,1.0,3.0,332.0,13.0,9.0,4.0,,13.0
b-vakarewa,B Vakarewa,,,,,,,,174.0,0.0,1.0,186.0,8.0,3.0,4.0,,12.0
be-patterson,BE Patterson,,192.0,14.0,4.0,71.0,184.0,2.0,,,,,,,5.0,,16.0
bl-mooney,BL Mooney,,335.0,48.0,4.0,23.0,396.0,1.0,,,,,,,11.0,4.0,17.0
bm-devchand,BM Devchand,,13.0,0.0,1.0,16.0,10.0,0.0,12.0,0.0,0.0,25.0,0.0,1.0,,,2.0
c-leeson,C Leeson,,6.0,0.0,0.0,10.0,4.0,0.0,,,,,,,1.0,,1.0
c-piparo,C Piparo,,78.0,7.0,3.0,60.0,79.0,1.0,,,,,,,3.0,,10.0
c-raack,C Raack,,1.0,0.0,0.0,11.0,0.0,0.0,72.0,0.0,1.0,92.0,0.0,0.0,1.0,,4.0
c-webb,C Webb,,46.0,4.0,2.0,19.0,48.0,0.0,24.0,0.0,0.0,48.0,0.0,1.0,,,4.0
cj-koski,CJ Koski,,154.0,15.0,3.0,67.0,156.0,0.0,,,,,,,3.0,,13.0
cl-hall,CL Hall,,143.0,11.0,1.0,73.0,155.0,0.0,,,,,,,8.0,,13.0
d-hazell,D Hazell,,11.0,0.0,1.0,40.0,6.0,0.0,144.0,0.0,2.0,197.0,3.0,4.0,,,8.0
d-van-niekerk,D van Niekerk,,120.0,13.0,4.0,55.0,122.0,2.0,294.0,0.0,2.0,306.0,19.0,4.0,5.0,,14.0
djs-dottin,DJS Dottin,,97.0,11.0,1.0,25.0,79.0,0.0,102.0,0.0,0.0,105.0,4.0,9.0,,,7.0
dm-kimmince,DM Kimmince,,181.0,13.0,1.0,73.0,200.0,6.0,342.0,1.0,0.0,360.0,16.0,14.0,6.0,,17.0
dn-wyatt,DN Wyatt,,169.0,25.0,0.0,8.0,197.0,2.0,,,,,,,2.0,,7.0
e-kearney,E Kearney,,11.0,1.0,1.0,14.0,9.0,0.0,90.0,0.0,1.0,131.0,1.0,3.0,,,5.0
e-kershaw,E Kershaw,,75.0,9.0,2.0,22.0,70.0,0.0,,,,,,,1.0,1.0,6.0
e-thompson,E Thompson,,5.0,0.0,0.0,10.0,4.0,0.0,24.0,0.0,0.0,26.0,2.0,0.0,,,1.0
ea-burns,EA Burns,,236.0,32.0,4.0,65.0,304.0,7.0,168.0,0.0,2.0,168.0,11.0,2.0,7.0,,18.0
ea-osborne,EA Osborne,,313.0,21.0,4.0,69.0,331.0,2.0,384.0,0.0,1.0,390.0,19.0,4.0,4.0,,17.0
ea-perry,EA Perry,,658.0,83.0,6.0,36.0,745.0,14.0,199.0,1.0,5.0,258.0,7.0,11.0,5.0,,18.0
eg-fazackerley,EG Fazackerley,,115.0,19.0,1.0,39.0,165.0,7.0,108.0,0.0,0.0,156.0,3.0,15.0,9.0,,13.0
ej-inglis,EJ Inglis,,115.0,10.0,0.0,59.0,99.0,1.0,,,,,,,6.0,5.0,13.0
ej-smith,EJ Smith,,5.0,0.0,1.0,22.0,0.0,0.0,,,,,,,1.0,3.0,5.0
