player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-sharafu,A Sharafu,,43.0,2.0,1.0,9.0,52.0,3.0,,,,,,,3.0,,2.0
ad-hales,AD Hales,,41.0,3.0,0.0,7.0,31.0,0.0,,,,,,,,,2.0
ad-russell,AD Russell,,14.0,0.0,0.0,9.0,4.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,,2.0
ads-fletcher,ADS Fletcher,,17.0,1.0,0.0,4.0,15.0,1.0,,,,,,,1.0,1.0,2.0
am-ghazanfar,AM Ghazanfar,,1.0,0.0,0.0,9.0,0.0,0.0,48.0,0.0,0.0,51.0,3.0,1.0,,,2.0
ajay-kumar-2,Ajay Kumar (2),,,,,,,,36.0,0.0,0.0,37.0,3.0,3.0,,,2.0
arab-gul,Arab Gul,,2.0,1.0,1.0,10.0,5.0,0.0,36.0,0.0,0.0,34.0,1.0,1.0,,,2.0
bj-mcmullen,BJ McMullen,,16.0,1.0,0.0,11.0,16.0,1.0,,,,,,,1.0,,2.0
da-payne,DA Payne,,,,,,,,24.0,0.0,0.0,42.0,3.0,1.0,,,1.0
dj-willey,DJ Willey,,6.0,0.0,0.0,9.0,2.0,0.0,24.0,0.0,0.0,33.0,0.0,2.0,1.0,1.0,1.0
dw-lawrence,DW Lawrence,,15.0,1.0,0.0,5.0,23.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,,,1.0
fakhar-zaman,Fakhar Zaman,,15.0,2.0,0.0,1.0,20.0,1.0,,,,,,,,,1.0
fazalhaq-farooqi,Fazalhaq Farooqi,,,,,,,,48.0,0.0,0.0,63.0,4.0,3.0,1.0,,2.0
ghs-garton,GHS Garton,,,,,,,,,,,,,,1.0,,1.0
gulbadin-naib,Gulbadin Naib,,10.0,0.0,0.0,4.0,7.0,0.0,,,,,,,,,1.0
haider-ali-3,Haider Ali (3),,5.0,0.0,1.0,10.0,1.0,0.0,24.0,0.0,0.0,34.0,1.0,0.0,,1.0,1.0
hassan-nawaz,Hassan Nawaz,,,,,,,,,,,,,,3.0,,1.0
jds-neesham,JDS Neesham,,13.0,0.0,0.0,7.0,19.0,1.0,,,,,,,,,1.0
jj-roy,JJ Roy,,7.0,2.0,0.0,2.0,11.0,0.0,,,,,,,1.0,,1.0
jm-cox,JM Cox,,5.0,0.0,0.0,2.0,10.0,1.0,,,,,,,,,1.0
jo-holder,JO Holder,,13.0,1.0,1.0,14.0,23.0,2.0,38.0,1.0,1.0,43.0,3.0,1.0,,,2.0
ka-pollard,KA Pollard,,28.0,2.0,0.0,6.0,28.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,1.0,,2.0
khuzaima-tanveer,Khuzaima Tanveer,,,,,,,,21.0,0.0,0.0,22.0,2.0,0.0,1.0,,1.0
