player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-chopra,A Chopra,,19.0,2.0,0.0,5.0,11.0,0.0,,,,,,,,1.0,2.0
a-flintoff,A Flintoff,,53.0,5.0,1.0,14.0,62.0,2.0,66.0,0.0,0.0,105.0,2.0,0.0,3.0,,3.0
a-kumble,A Kumble,,19.0,2.0,5.0,61.0,16.0,0.0,355.0,2.0,0.0,347.0,21.0,3.0,3.0,,16.0
a-mishra,A Mishra,,20.0,2.0,2.0,40.0,26.0,2.0,253.0,1.0,6.0,294.0,14.0,3.0,2.0,1.0,11.0
a-mithun,A Mithun,,,,,,,,24.0,0.0,0.0,42.0,0.0,3.0,,,1.0
a-nehra,A Nehra,,1.0,0.0,1.0,11.0,1.0,0.0,306.0,1.0,5.0,346.0,19.0,15.0,2.0,1.0,13.0
a-singh,A Singh,,3.0,0.0,1.0,19.0,1.0,0.0,105.0,0.0,1.0,95.0,9.0,1.0,,,5.0
a-symonds,A Symonds,,166.0,15.0,1.0,35.0,249.0,11.0,144.0,0.0,0.0,160.0,7.0,3.0,1.0,,8.0
aa-bilakhia,AA Bilakhia,,81.0,5.0,2.0,29.0,67.0,0.0,,,,,,,,,6.0
ab-agarkar,AB Agarkar,,57.0,3.0,3.0,40.0,66.0,3.0,186.0,0.0,0.0,284.0,6.0,13.0,,1.0,11.0
ab-dinda,AB Dinda,,3.0,0.0,0.0,21.0,2.0,0.0,144.0,0.0,0.0,193.0,4.0,6.0,1.0,1.0,8.0
ab-mcdonald,AB McDonald,,4.0,0.0,0.0,6.0,3.0,0.0,18.0,0.0,0.0,22.0,0.0,0.0,,,1.0
ab-de-villiers,AB de Villiers,,355.0,39.0,4.0,47.0,465.0,12.0,,,,,,,13.0,2.0,14.0
ac-gilchrist,AC Gilchrist,,325.0,54.0,0.0,19.0,495.0,29.0,,,,,,,10.0,18.0,16.0
ad-mascarenhas,AD Mascarenhas,,39.0,4.0,0.0,23.0,39.0,0.0,116.0,1.0,0.0,132.0,6.0,0.0,1.0,,5.0
ad-mathews,AD Mathews,,13.0,2.0,0.0,5.0,16.0,0.0,14.0,0.0,0.0,31.0,0.0,1.0,1.0,,1.0
am-nayar,AM Nayar,,152.0,14.0,2.0,62.0,193.0,7.0,72.0,0.0,0.0,84.0,4.0,5.0,4.0,,11.0
am-rahane,AM Rahane,,123.0,12.0,1.0,32.0,144.0,3.0,6.0,0.0,0.0,5.0,1.0,0.0,1.0,,7.0
am-salvi,AM Salvi,,,,,,,,102.0,0.0,0.0,134.0,4.0,4.0,1.0,,5.0
an-ghosh,AN Ghosh,,8.0,1.0,0.0,9.0,7.0,0.0,,,,,,,1.0,,2.0
as-raut,AS Raut,,61.0,5.0,3.0,48.0,78.0,3.0,24.0,0.0,0.0,36.0,0.0,0.0,3.0,,9.0
anureet-singh,Anureet Singh,,,,,,,,30.0,0.0,0.0,47.0,2.0,4.0,,,2.0
b-akhil,B Akhil,,15.0,1.0,1.0,22.0,17.0,1.0,66.0,0.0,0.0,80.0,4.0,3.0,,1.0,6.0
b-lee,B Lee,,34.0,2.0,2.0,33.0,28.0,1.0,120.0,1.0,5.0,111.0,5.0,8.0,1.0,1.0,5.0
baw-mendis,BAW Mendis,,1.0,0.0,0.0,9.0,0.0,0.0,100.0,0.0,1.0,135.0,3.0,1.0,1.0,,4.0
bb-mccullum,BB McCullum,,240.0,27.0,1.0,20.0,286.0,12.0,,,,,,,6.0,3.0,13.0
bj-hodge,BJ Hodge,,310.0,34.0,3.0,37.0,365.0,9.0,120.0,0.0,0.0,161.0,7.0,3.0,2.0,2.0,12.0
c-nanda,C Nanda,,1.0,0.0,0.0,10.0,0.0,0.0,48.0,0.0,0.0,57.0,2.0,2.0,,,3.0
ch-gayle,CH Gayle,,148.0,18.0,1.0,13.0,184.0,10.0,113.0,0.0,0.0,144.0,1.0,6.0,5.0,,7.0
ck-langeveldt,CK Langeveldt,,,,,,,,24.0,0.0,0.0,15.0,3.0,1.0,,,1.0
d-du-preez,D du Preez,,13.0,0.0,0.0,8.0,10.0,0.0,42.0,1.0,1.0,56.0,4.0,0.0,,,2.0
da-warner,DA Warner,,132.0,16.0,0.0,14.0,163.0,5.0,,,,,,,5.0,3.0,8.0
db-ravi-teja,DB Ravi Teja,,70.0,7.0,3.0,40.0,65.0,0.0,,,,,,,4.0,2.0,7.0
dj-bravo,DJ Bravo,,203.0,15.0,2.0,42.0,218.0,8.0,199.0,0.0,1.0,259.0,11.0,11.0,6.0,3.0,11.0
dj-hussey,DJ Hussey,,59.0,7.0,0.0,17.0,98.0,6.0,24.0,0.0,0.0,34.0,0.0,1.0,1.0,1.0,4.0
dl-vettori,DL Vettori,,32.0,3.0,1.0,23.0,34.0,0.0,139.0,0.0,0.0,181.0,7.0,2.0,4.0,3.0,7.0
dp-nannes,DP Nannes,,,,,,,,297.0,0.0,0.0,372.0,15.0,23.0,4.0,1.0,13.0
dpmd-jayawardene,DPMD Jayawardene,,165.0,17.0,4.0,49.0,219.0,7.0,,,,,,,8.0,,10.0
dr-smith,DR Smith,,132.0,12.0,0.0,41.0,215.0,15.0,84.0,0.0,0.0,124.0,1.0,1.0,6.0,,8.0
