player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-balbirnie,A Balbirnie,,198.0,17.0,1.0,26.0,142.0,1.0,,,,,,,2.0,,7.0
a-beggs,A Beggs,,2.0,0.0,0.0,10.0,0.0,0.0,132.0,0.0,1.0,130.0,5.0,3.0,,,3.0
a-dananjaya,A Dananjaya,,199.0,10.0,2.0,93.0,115.0,0.0,703.0,4.0,0.0,595.0,18.0,9.0,3.0,,13.0
a-gardner,A Gardner,,59.0,8.0,1.0,49.0,77.0,4.0,618.0,3.0,1.0,449.0,14.0,11.0,2.0,,11.0
a-hartley,A Hartley,,8.0,0.0,3.0,33.0,4.0,0.0,534.0,8.0,0.0,382.0,13.0,4.0,1.0,,10.0
a-khaka,A Khaka,,36.0,1.0,4.0,86.0,18.0,0.0,768.0,20.0,0.0,480.0,18.0,17.0,4.0,1.0,16.0
a-mohammed,A Mohammed,,108.0,8.0,3.0,59.0,50.0,0.0,230.0,0.0,0.0,170.0,7.0,1.0,,1.0,7.0
a-nao,A Nao,,10.0,0.0,3.0,32.0,10.0,0.0,138.0,2.0,0.0,113.0,2.0,6.0,1.0,1.0,3.0
a-shrubsole,A Shrubsole,,44.0,8.0,3.0,66.0,59.0,1.0,509.0,6.0,2.0,392.0,13.0,13.0,2.0,,11.0
a-steyn,A Steyn,,301.0,26.0,0.0,9.0,227.0,0.0,,,,,,,1.0,,5.0
a-vala,A Vala,,84.0,4.0,0.0,12.0,44.0,0.0,126.0,1.0,0.0,54.0,6.0,1.0,,,3.0
a-wellington,A Wellington,,11.0,0.0,0.0,17.0,5.0,0.0,330.0,1.0,0.0,278.0,8.0,10.0,2.0,,6.0
a-zampa,A Zampa,,12.0,0.0,1.0,31.0,6.0,0.0,392.0,1.0,0.0,410.0,10.0,3.0,,1.0,8.0
ab-de-villiers,AB de Villiers,,661.0,67.0,5.0,77.0,773.0,15.0,,,,,,,9.0,2.0,18.0
ac-agar,AC Agar,,7.0,1.0,1.0,16.0,9.0,0.0,114.0,0.0,0.0,125.0,2.0,2.0,,,2.0
ac-evans,AC Evans,,2.0,0.0,0.0,10.0,0.0,0.0,72.0,1.0,0.0,65.0,0.0,2.0,,,2.0
