player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-campbell,A Campbell,,62.0,4.0,0.0,8.0,45.0,0.0,,,,,,,,1.0,4.0
a-capsey,A Capsey,,88.0,15.0,0.0,20.0,112.0,3.0,40.0,0.0,0.0,63.0,1.0,2.0,2.0,1.0,7.0
a-griffiths,A Griffiths,,12.0,1.0,1.0,17.0,12.0,0.0,110.0,0.0,0.0,138.0,5.0,2.0,1.0,1.0,7.0
a-hartley,A Hartley,,,,,,,,60.0,0.0,0.0,93.0,3.0,1.0,,,4.0
a-king,A King,,14.0,1.0,3.0,33.0,19.0,1.0,135.0,0.0,0.0,164.0,5.0,1.0,2.0,,7.0
a-lyth,A Lyth,,26.0,2.0,0.0,3.0,29.0,2.0,,,,,,,,,3.0
a-shrubsole,A Shrubsole,,1.0,0.0,1.0,9.0,0.0,0.0,160.0,0.0,1.0,213.0,10.0,8.0,,,9.0
a-stonehouse,A Stonehouse,,7.0,3.0,1.0,9.0,16.0,0.0,120.0,0.0,6.0,172.0,4.0,6.0,1.0,1.0,7.0
a-wellington,A Wellington,,52.0,8.0,3.0,25.0,66.0,0.0,110.0,0.0,0.0,132.0,4.0,0.0,,2.0,6.0
a-zampa,A Zampa,,,,,,,,60.0,0.0,0.0,66.0,6.0,1.0,,,3.0
aap-atkinson,AAP Atkinson,,4.0,0.0,1.0,9.0,3.0,0.0,114.0,0.0,3.0,171.0,10.0,3.0,1.0,,6.0
ac-kerr,AC Kerr,,102.0,16.0,2.0,24.0,133.0,0.0,106.0,1.0,0.0,129.0,10.0,1.0,4.0,,6.0
ad-hales,AD Hales,,66.0,15.0,0.0,10.0,88.0,1.0,,,,,,,4.0,1.0,7.0
ae-jones,AE Jones,,126.0,18.0,2.0,23.0,163.0,1.0,,,,,,,3.0,6.0,7.0
af-milne,AF Milne,,27.0,0.0,3.0,45.0,23.0,1.0,100.0,1.0,3.0,136.0,11.0,2.0,1.0,1.0,6.0
ah-maqsood,AH Maqsood,,,,,,,,5.0,0.0,0.0,10.0,0.0,0.0,,,1.0
aj-freeborn,AJ Freeborn,,42.0,4.0,0.0,25.0,43.0,0.0,,,,,,,1.0,,4.0
aj-hose,AJ Hose,,91.0,16.0,1.0,30.0,134.0,5.0,,,,,,,3.0,,7.0
aj-turner,AJ Turner,,52.0,3.0,4.0,47.0,78.0,4.0,15.0,0.0,0.0,24.0,1.0,0.0,4.0,,8.0
am-rossington,AM Rossington,,89.0,13.0,0.0,10.0,156.0,10.0,,,,,,,7.0,1.0,6.0
an-davidson-richards,AN Davidson-Richards,,51.0,4.0,2.0,35.0,61.0,1.0,157.0,0.0,2.0,224.0,10.0,3.0,3.0,1.0,10.0
au-rashid,AU Rashid,,31.0,3.0,0.0,33.0,27.0,1.0,152.0,0.0,0.0,191.0,11.0,0.0,2.0,,8.0
az-monaghan,AZ Monaghan,,2.0,0.0,0.0,10.0,0.0,0.0,,,,,,,1.0,,2.0
ba-carse,BA Carse,,51.0,6.0,1.0,34.0,62.0,1.0,65.0,0.0,0.0,125.0,2.0,1.0,5.0,,7.0
ba-raine,BA Raine,,,,,,,,10.0,0.0,0.0,29.0,0.0,0.0,,,1.0
bac-howell,BAC Howell,,42.0,2.0,3.0,45.0,58.0,3.0,95.0,0.0,1.0,106.0,7.0,1.0,1.0,,6.0
bam-heath,BAM Heath,,56.0,11.0,2.0,44.0,92.0,4.0,,,,,,,2.0,5.0,9.0
bf-smith,BF Smith,,140.0,32.0,0.0,14.0,226.0,8.0,135.0,0.0,1.0,218.0,5.0,2.0,,1.0,7.0
bgf-green,BGF Green,,42.0,1.0,0.0,21.0,51.0,3.0,40.0,0.0,1.0,50.0,2.0,0.0,3.0,,4.0
bm-duckett,BM Duckett,,123.0,24.0,1.0,16.0,170.0,1.0,,,,,,,2.0,,7.0
c-brewer,C Brewer,,,,,,,,10.0,0.0,0.0,26.0,0.0,1.0,,,1.0
c-munro,C Munro,,139.0,11.0,1.0,31.0,221.0,13.0,,,,,,,,,7.0
c-nicholas,C Nicholas,,3.0,0.0,1.0,10.0,3.0,0.0,120.0,0.0,0.0,149.0,3.0,2.0,1.0,,7.0
c-overton,C Overton,,8.0,0.0,1.0,20.0,7.0,0.0,125.0,1.0,0.0,207.0,7.0,2.0,4.0,,7.0
c-pavely,C Pavely,,13.0,0.0,2.0,28.0,9.0,0.0,25.0,0.0,0.0,41.0,1.0,1.0,,,3.0
ce-dean,CE Dean,,15.0,2.0,0.0,16.0,17.0,0.0,99.0,0.0,1.0,110.0,5.0,1.0,2.0,,6.0
cf-parkinson,CF Parkinson,,6.0,0.0,2.0,30.0,3.0,0.0,105.0,0.0,1.0,161.0,5.0,3.0,2.0,,6.0
cg-benjamin,CG Benjamin,,19.0,1.0,2.0,26.0,30.0,2.0,,,,,,,2.0,,4.0
cg-harrison,CG Harrison,,3.0,0.0,0.0,9.0,1.0,0.0,45.0,0.0,0.0,57.0,5.0,2.0,1.0,,3.0
cj-jordan,CJ Jordan,,53.0,5.0,2.0,30.0,107.0,10.0,91.0,0.0,1.0,129.0,9.0,2.0,1.0,2.0,6.0
cl-griffith,CL Griffith,,41.0,5.0,2.0,40.0,64.0,3.0,,,,,,,1.0,,6.0
cl-tryon,CL Tryon,,58.0,5.0,4.0,42.0,71.0,1.0,175.0,0.0,0.0,211.0,6.0,2.0,2.0,,9.0
cm-mccarthy,CM McCarthy,,,,,,,,20.0,0.0,0.0,33.0,0.0,3.0,,,2.0
cn-ackermann,CN Ackermann,,32.0,4.0,1.0,11.0,32.0,0.0,35.0,1.0,0.0,30.0,2.0,1.0,1.0,,3.0
cp-wood,CP Wood,,3.0,1.0,1.0,9.0,5.0,0.0,40.0,0.0,4.0,96.0,0.0,4.0,,,2.0
cr-woakes,CR Woakes,,20.0,0.0,1.0,26.0,20.0,1.0,55.0,0.0,0.0,71.0,2.0,3.0,,,3.0
d-wiese,D Wiese,,54.0,4.0,1.0,46.0,80.0,4.0,80.0,0.0,0.0,154.0,0.0,3.0,7.0,,8.0
d-van-niekerk,D van Niekerk,,29.0,6.0,0.0,8.0,44.0,1.0,,,,,,,3.0,,2.0
da-payne,DA Payne,,1.0,0.0,0.0,11.0,0.0,0.0,115.0,0.0,0.0,178.0,8.0,3.0,,1.0,7.0
dj-bell-drummond,DJ Bell-Drummond,,14.0,4.0,0.0,5.0,23.0,0.0,,,,,,,1.0,,1.0
dj-malan,DJ Malan,,32.0,5.0,0.0,7.0,28.0,0.0,,,,,,,,,4.0
dj-mitchell,DJ Mitchell,,104.0,10.0,1.0,32.0,136.0,4.0,41.0,1.0,1.0,76.0,3.0,1.0,3.0,,7.0
dj-willey,DJ Willey,,69.0,4.0,3.0,35.0,78.0,2.0,100.0,2.0,1.0,134.0,9.0,0.0,4.0,1.0,8.0
dj-worrall,DJ Worrall,,1.0,0.0,1.0,11.0,0.0,0.0,120.0,2.0,1.0,147.0,9.0,5.0,,,7.0
djs-dottin,DJS Dottin,,103.0,10.0,0.0,25.0,112.0,5.0,10.0,0.0,0.0,16.0,0.0,2.0,,1.0,6.0
dn-wyatt,DN Wyatt,,209.0,43.0,0.0,21.0,295.0,4.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,,9.0
dp-conway,DP Conway,,177.0,22.0,3.0,18.0,215.0,3.0,,,,,,,6.0,3.0,9.0
dr-briggs,DR Briggs,,,,,,,,5.0,0.0,0.0,2.0,1.0,0.0,,,1.0
dr-gibson,DR Gibson,,95.0,22.0,0.0,13.0,146.0,3.0,63.0,1.0,1.0,97.0,4.0,6.0,2.0,3.0,6.0
dr-mousley,DR Mousley,,49.0,4.0,0.0,29.0,50.0,1.0,14.0,0.0,0.0,18.0,1.0,1.0,1.0,,5.0
dr-sams,DR Sams,,73.0,9.0,0.0,38.0,128.0,8.0,134.0,0.0,0.0,215.0,12.0,4.0,2.0,,7.0
dw-lawrence,DW Lawrence,,92.0,15.0,0.0,18.0,151.0,7.0,25.0,0.0,0.0,40.0,0.0,0.0,2.0,,6.0
e-gray,E Gray,,5.0,0.0,0.0,19.0,1.0,0.0,81.0,0.0,0.0,108.0,4.0,3.0,,,7.0
e-jones,E Jones,,80.0,8.0,0.0,17.0,83.0,0.0,,,,,,,2.0,,7.0
e-threlkeld,E Threlkeld,,13.0,2.0,1.0,13.0,16.0,0.0,,,,,,,2.0,6.0,4.0
e-windsor,E Windsor,,4.0,0.0,1.0,14.0,3.0,0.0,,,,,,,,,2.0
ea-burns,EA Burns,,67.0,7.0,0.0,30.0,78.0,1.0,100.0,1.0,0.0,118.0,2.0,3.0,3.0,,7.0
el-arlott,EL Arlott,,31.0,0.0,1.0,34.0,30.0,1.0,90.0,0.0,1.0,118.0,7.0,2.0,,,7.0
el-lamb,EL Lamb,,52.0,8.0,0.0,9.0,59.0,1.0,15.0,0.0,0.0,29.0,0.0,0.0,,,6.0
em-mccaughan,EM McCaughan,,2.0,0.0,0.0,6.0,2.0,0.0,,,,,,,,,1.0
fc-wilson,FC Wilson,,51.0,4.0,0.0,34.0,44.0,0.0,,,,,,,2.0,,6.0
fg-kemp,FG Kemp,,54.0,8.0,1.0,34.0,79.0,2.0,,,,,,,3.0,,7.0
fh-allen,FH Allen,,166.0,27.0,0.0,10.0,240.0,11.0,,,,,,,3.0,,9.0
fmk-morris,FMK Morris,,61.0,7.0,0.0,27.0,66.0,0.0,91.0,1.0,0.0,91.0,8.0,0.0,1.0,1.0,6.0
fr-davies,FR Davies,,21.0,0.0,0.0,23.0,13.0,0.0,133.0,1.0,0.0,186.0,7.0,6.0,2.0,2.0,7.0
g-ballinger,G Ballinger,,2.0,0.0,0.0,11.0,0.0,0.0,160.0,0.0,1.0,197.0,5.0,3.0,,2.0,10.0
g-potts,G Potts,,,,,,,,5.0,0.0,1.0,11.0,0.0,1.0,,,1.0
g-scrivens,G Scrivens,,29.0,3.0,3.0,18.0,38.0,0.0,10.0,0.0,0.0,30.0,0.0,0.0,,,4.0
g-wareham,G Wareham,,68.0,7.0,5.0,47.0,80.0,0.0,195.0,0.0,1.0,218.0,11.0,3.0,6.0,1.0,10.0
ga-elwiss,GA Elwiss,,85.0,8.0,1.0,25.0,97.0,0.0,50.0,0.0,0.0,62.0,4.0,0.0,1.0,,6.0
gd-phillips,GD Phillips,,78.0,9.0,1.0,35.0,98.0,4.0,9.0,0.0,0.0,16.0,0.0,0.0,4.0,1.0,7.0
ghs-garton,GHS Garton,,36.0,5.0,1.0,30.0,41.0,1.0,110.0,0.0,2.0,166.0,5.0,3.0,2.0,1.0,8.0
gl-adams,GL Adams,,114.0,11.0,1.0,29.0,136.0,3.0,180.0,0.0,0.0,205.0,16.0,2.0,2.0,2.0,9.0
gm-harris,GM Harris,,76.0,17.0,0.0,12.0,114.0,2.0,,,,,,,6.0,,6.0
h-kaur,H Kaur,,76.0,6.0,1.0,24.0,72.0,1.0,,,,,,,1.0,,7.0
h-klaasen,H Klaasen,,106.0,6.0,1.0,26.0,189.0,17.0,,,,,,,3.0,,7.0
hc-brook,HC Brook,,121.0,23.0,2.0,25.0,238.0,14.0,,,,,,,3.0,,7.0
hc-knight,HC Knight,,98.0,14.0,0.0,15.0,112.0,1.0,,,,,,,,,5.0
hj-armitage,HJ Armitage,,163.0,15.0,1.0,37.0,167.0,0.0,7.0,0.0,2.0,19.0,0.0,2.0,1.0,1.0,9.0
hk-matthews,HK Matthews,,105.0,21.0,0.0,16.0,134.0,0.0,25.0,0.0,0.0,43.0,1.0,1.0,2.0,1.0,6.0
hl-baker,HL Baker,,6.0,0.0,1.0,29.0,3.0,0.0,113.0,0.0,0.0,121.0,6.0,1.0,,1.0,6.0
haris-rauf,Haris Rauf,,1.0,0.0,0.0,10.0,0.0,0.0,100.0,0.0,2.0,123.0,5.0,0.0,1.0,,6.0
iecm-wong,IECM Wong,,26.0,1.0,0.0,36.0,32.0,2.0,30.0,0.0,4.0,62.0,1.0,2.0,1.0,,5.0
is-sodhi,IS Sodhi,,,,,,,,87.0,0.0,1.0,135.0,4.0,2.0,2.0,,5.0
imad-wasim,Imad Wasim,,26.0,3.0,1.0,16.0,27.0,0.0,35.0,0.0,0.0,27.0,2.0,0.0,1.0,,2.0
