player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-desai,A Desai,,,,,,,,42.0,0.0,0.0,86.0,3.0,3.0,,,2.0
aa-paradkar,AA Paradkar,,,,,,,,18.0,0.0,0.0,32.0,1.0,2.0,,,1.0
ad-chopra,AD Chopra,,15.0,3.0,0.0,2.0,13.0,0.0,,,,,,,,,2.0
ad-hales,AD Hales,,89.0,13.0,0.0,13.0,116.0,6.0,,,,,,,6.0,,7.0
ad-russell,AD Russell,,87.0,10.0,3.0,42.0,126.0,8.0,198.0,0.0,3.0,328.0,10.0,11.0,3.0,,9.0
ads-fletcher,ADS Fletcher,,182.0,25.0,0.0,11.0,289.0,15.0,,,,,,,2.0,,7.0
af-milne,AF Milne,,,,,,,,125.0,2.0,1.0,148.0,14.0,8.0,,,6.0
ags-gous,AGS Gous,,155.0,23.0,3.0,36.0,216.0,7.0,,,,,,,6.0,1.0,11.0
aj-hosein,AJ Hosein,,35.0,5.0,1.0,13.0,60.0,4.0,120.0,1.0,0.0,96.0,10.0,1.0,1.0,,6.0
aj-pienaar,AJ Pienaar,,56.0,6.0,5.0,48.0,80.0,3.0,,,,,,,7.0,,9.0
aaron-jones,Aaron Jones,RB,150.0,16.0,0.0,31.0,189.0,8.0,,,,,,,1.0,,8.0
adithya-ganesh,Adithya Ganesh,,,,,,,,,,,,,,1.0,2.0,1.0
ali-khan,Ali Khan,,16.0,2.0,2.0,29.0,17.0,1.0,143.0,0.0,3.0,252.0,4.0,17.0,1.0,1.0,6.0
ali-sheikh,Ali Sheikh,,,,,,,,,,,,,,1.0,,1.0
bc-fortuin,BC Fortuin,,11.0,0.0,0.0,9.0,4.0,0.0,24.0,0.0,0.0,27.0,0.0,2.0,,,1.0
bg-lister,BG Lister,,6.0,0.0,1.0,20.0,2.0,0.0,34.0,0.0,2.0,61.0,0.0,0.0,,,2.0
bl-couch,BL Couch,,26.0,3.0,1.0,37.0,31.0,2.0,186.0,0.0,2.0,283.0,3.0,6.0,5.0,,9.0
bv-sears,BV Sears,,10.0,0.0,1.0,10.0,15.0,1.0,24.0,0.0,0.0,49.0,0.0,3.0,,,1.0
c-connolly,C Connolly,,54.0,5.0,1.0,21.0,56.0,1.0,,,,,,,3.0,,5.0
c-le-roux,C le Roux,,,,,,,,72.0,0.0,1.0,125.0,4.0,2.0,1.0,,4.0
ca-dry,CA Dry,,15.0,2.0,0.0,10.0,13.0,0.0,84.0,0.0,1.0,164.0,5.0,6.0,,,4.0
cj-anderson,CJ Anderson,,22.0,1.0,1.0,21.0,12.0,0.0,5.0,0.0,0.0,11.0,0.0,1.0,,,3.0
cj-gannon,CJ Gannon,,16.0,1.0,0.0,26.0,17.0,1.0,120.0,0.0,0.0,215.0,4.0,7.0,2.0,,6.0
cp-savage,CP Savage,,68.0,8.0,5.0,47.0,102.0,5.0,,,,,,,5.0,1.0,9.0
d-ferreira,D Ferreira,,116.0,15.0,3.0,51.0,248.0,19.0,66.0,0.0,0.0,120.0,1.0,1.0,9.0,,10.0
d-potgieter,D Potgieter,,6.0,0.0,0.0,6.0,2.0,0.0,24.0,0.0,0.0,51.0,2.0,1.0,,,2.0
da-warner,DA Warner,,91.0,15.0,0.0,11.0,114.0,1.0,,,,,,,2.0,,6.0
dc-drakes,DC Drakes,,,,,,,,24.0,0.0,0.0,43.0,1.0,1.0,,,1.0
dj-mitchell,DJ Mitchell,,81.0,7.0,1.0,19.0,85.0,1.0,61.0,0.0,0.0,114.0,2.0,0.0,3.0,2.0,5.0
dp-conway,DP Conway,,106.0,9.0,0.0,4.0,135.0,6.0,,,,,,,2.0,1.0,4.0
ehsan-adil,Ehsan Adil,,1.0,0.0,1.0,11.0,1.0,0.0,150.0,0.0,2.0,271.0,5.0,6.0,,1.0,7.0
f-du-plessis,F du Plessis,,275.0,38.0,1.0,20.0,468.0,27.0,,,,,,,4.0,,10.0
fa-allen,FA Allen,,11.0,0.0,0.0,7.0,11.0,1.0,12.0,0.0,0.0,20.0,1.0,0.0,,,1.0
fh-allen,FH Allen,,148.0,18.0,0.0,19.0,333.0,35.0,,,,,,,3.0,1.0,9.0
g-coetzee,G Coetzee,,33.0,1.0,2.0,40.0,25.0,2.0,110.0,1.0,0.0,175.0,5.0,6.0,,,5.0
gd-phillips,GD Phillips,,133.0,7.0,5.0,43.0,186.0,13.0,24.0,0.0,0.0,52.0,2.0,0.0,9.0,,9.0
gf-linde,GF Linde,,18.0,2.0,0.0,14.0,19.0,0.0,66.0,0.0,0.0,81.0,2.0,1.0,1.0,,3.0
gj-maxwell,GJ Maxwell,,144.0,10.0,2.0,47.0,252.0,24.0,132.0,0.0,0.0,184.0,10.0,4.0,9.0,,11.0
h-klaasen,H Klaasen,,104.0,5.0,1.0,49.0,142.0,11.0,,,,,,,4.0,,10.0
h-richards,H Richards,,25.0,0.0,2.0,28.0,21.0,0.0,10.0,0.0,0.0,25.0,0.0,1.0,6.0,,5.0
hammad-azam,Hammad Azam,,52.0,4.0,1.0,20.0,57.0,2.0,,,,,,,,,3.0
haris-rauf,Haris Rauf,,33.0,5.0,3.0,37.0,44.0,1.0,169.0,2.0,0.0,256.0,17.0,4.0,2.0,2.0,8.0
harmeet-singh-2,Harmeet Singh (2),,24.0,0.0,0.0,40.0,23.0,2.0,180.0,0.0,0.0,211.0,9.0,9.0,1.0,,9.0
hassan-khan,Hassan Khan,,120.0,18.0,3.0,60.0,225.0,17.0,198.0,0.0,3.0,316.0,12.0,7.0,1.0,,11.0
ig-holland,IG Holland,,4.0,1.0,0.0,9.0,6.0,0.0,150.0,0.0,0.0,183.0,11.0,5.0,2.0,,10.0
j-drysdale,J Drysdale,,,,,,,,19.0,0.0,0.0,23.0,0.0,1.0,,,1.0
j-edwards,J Edwards,,117.0,8.0,0.0,31.0,152.0,9.0,208.0,0.0,0.0,305.0,14.0,7.0,2.0,,11.0
j-fraser-mcgurk,J Fraser-McGurk,,162.0,15.0,0.0,33.0,275.0,22.0,,,,,,,11.0,,11.0
jn-hamilton,JN Hamilton,,30.0,3.0,1.0,16.0,37.0,1.0,,,,,,,,,2.0
jo-holder,JO Holder,,47.0,2.0,3.0,34.0,66.0,5.0,186.0,0.0,2.0,283.0,9.0,16.0,4.0,,8.0
jasdeep-singh,Jasdeep Singh,,51.0,3.0,2.0,58.0,32.0,0.0,170.0,0.0,1.0,283.0,5.0,3.0,2.0,,9.0
josh-brown,Josh Brown,,5.0,1.0,0.0,3.0,5.0,0.0,,,,,,,,,2.0
k-gore,K Gore,,6.0,1.0,0.0,8.0,6.0,0.0,42.0,0.0,0.0,55.0,3.0,2.0,5.0,1.0,6.0
ka-pollard,KA Pollard,,181.0,23.0,4.0,61.0,317.0,22.0,141.0,0.0,1.0,227.0,7.0,7.0,8.0,,12.0
kr-mayers,KR Mayers,,160.0,14.0,1.0,33.0,214.0,17.0,138.0,0.0,2.0,238.0,4.0,13.0,1.0,,10.0
ks-gattepalli,KS Gattepalli,,,,,,,,24.0,0.0,0.0,31.0,3.0,0.0,1.0,,1.0
kunwarjeet-singh,Kunwarjeet Singh,,43.0,7.0,1.0,9.0,55.0,1.0,,,,,,,1.0,,3.0
le-plunkett,LE Plunkett,,10.0,1.0,1.0,22.0,10.0,0.0,78.0,0.0,3.0,130.0,3.0,2.0,,,6.0
lh-ferguson,LH Ferguson,,,,,,,,48.0,0.0,1.0,31.0,3.0,1.0,,,2.0
ma-aponso,MA Aponso,,,,,,,,24.0,0.0,0.0,23.0,1.0,1.0,,,1.0
md-patel,MD Patel,,336.0,48.0,0.0,23.0,478.0,18.0,,,,,,,7.0,,13.0
mg-bracewell,MG Bracewell,,168.0,17.0,3.0,52.0,227.0,9.0,138.0,1.0,0.0,236.0,4.0,5.0,9.0,1.0,12.0
mj-owen,MJ Owen,,161.0,28.0,0.0,11.0,313.0,22.0,180.0,0.0,0.0,278.0,16.0,7.0,4.0,1.0,11.0
mp-stoinis,MP Stoinis,,96.0,6.0,1.0,38.0,109.0,6.0,154.0,0.0,2.0,242.0,8.0,15.0,5.0,,9.0
mr-adair,MR Adair,,6.0,0.0,0.0,9.0,1.0,0.0,42.0,0.0,1.0,71.0,1.0,2.0,2.0,,3.0
ms-chapman,MS Chapman,,71.0,5.0,1.0,12.0,89.0,4.0,,,,,,,1.0,,3.0
mw-forde,MW Forde,,,,,,,,12.0,0.0,0.0,23.0,0.0,2.0,1.0,,2.0
mw-short,MW Short,,219.0,32.0,0.0,8.0,360.0,21.0,107.0,0.0,0.0,131.0,6.0,5.0,4.0,2.0,8.0
mw-tromp,MW Tromp,,57.0,7.0,0.0,25.0,76.0,4.0,6.0,0.0,0.0,19.0,0.0,1.0,4.0,,5.0
milind-kumar,Milind Kumar,,44.0,5.0,1.0,17.0,68.0,4.0,,,,,,,2.0,,3.0
mohammad-mohsin,Mohammad Mohsin,,8.0,3.0,2.0,16.0,16.0,0.0,54.0,0.0,0.0,98.0,2.0,1.0,,1.0,3.0
mukhtar-ahmed,Mukhtar Ahmed,,45.0,4.0,3.0,34.0,62.0,4.0,,,,,,,3.0,,8.0
n-burger,N Burger,,,,,,,,125.0,1.0,0.0,177.0,8.0,10.0,,,6.0
n-pooran,N Pooran,,267.0,26.0,3.0,43.0,360.0,17.0,,,,,,,7.0,2.0,13.0
np-kenjige,NP Kenjige,,6.0,0.0,1.0,18.0,4.0,0.0,138.0,0.0,1.0,204.0,7.0,5.0,1.0,1.0,7.0
nr-kumar,NR Kumar,,21.0,2.0,0.0,14.0,20.0,1.0,6.0,0.0,0.0,12.0,0.0,0.0,2.0,,4.0
naveen-ul-haq,Naveen-ul-Haq,,4.0,0.0,1.0,10.0,2.0,0.0,116.0,0.0,1.0,192.0,8.0,3.0,,,5.0
noor-ahmad,Noor Ahmad,,2.0,0.0,0.0,9.0,6.0,1.0,252.0,0.0,3.0,338.0,15.0,11.0,1.0,,11.0
oc-mccoy,OC McCoy,,8.0,0.0,1.0,20.0,4.0,0.0,90.0,0.0,0.0,151.0,3.0,5.0,,,4.0
q-de-kock,Q de Kock,,261.0,35.0,0.0,19.0,373.0,18.0,,,,,,,11.0,1.0,12.0
r-powell,R Powell,,58.0,4.0,2.0,37.0,81.0,6.0,,,,,,,3.0,,7.0
r-ravindra,R Ravindra,,153.0,28.0,0.0,25.0,263.0,13.0,78.0,1.0,0.0,130.0,4.0,2.0,5.0,1.0,11.0
r-shepherd,R Shepherd,,53.0,4.0,1.0,31.0,84.0,7.0,105.0,0.0,2.0,140.0,8.0,3.0,1.0,,5.0
r-ugarkar,R Ugarkar,,2.0,0.0,1.0,20.0,0.0,0.0,157.0,1.0,1.0,235.0,11.0,10.0,,,8.0
sc-van-schalkwyk,SC van Schalkwyk,,53.0,6.0,2.0,46.0,61.0,2.0,208.0,0.0,3.0,365.0,14.0,12.0,3.0,,10.0
se-rutherford,SE Rutherford,,139.0,17.0,1.0,30.0,222.0,13.0,,,,,,,3.0,1.0,7.0
sk-patel,SK Patel,,96.0,12.0,0.0,6.0,100.0,2.0,,,,,,,5.0,2.0,7.0
sn-netravalkar,SN Netravalkar,,7.0,1.0,0.0,11.0,9.0,0.0,237.0,1.0,3.0,343.0,9.0,11.0,1.0,,11.0
so-hetmyer,SO Hetmyer,,162.0,21.0,3.0,47.0,340.0,27.0,,,,,,,3.0,,8.0
sp-krishnamurthi,SP Krishnamurthi,,164.0,13.0,2.0,43.0,253.0,19.0,,,,,,,4.0,,11.0
sp-narine,SP Narine,,15.0,3.0,0.0,19.0,27.0,2.0,144.0,0.0,1.0,169.0,3.0,4.0,3.0,,6.0
sr-mukkamalla,SR Mukkamalla,,141.0,18.0,0.0,30.0,180.0,7.0,,,,,,,2.0,,10.0
sv-wiig,SV Wiig,,,,,,,,18.0,0.0,0.0,25.0,2.0,0.0,,,1.0
saif-badar,Saif Badar,,130.0,14.0,0.0,33.0,170.0,9.0,24.0,0.0,2.0,41.0,0.0,2.0,5.0,,9.0
sharad-lumba,Sharad Lumba,,1.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,1.0
shayan-jahangir,Shayan Jahangir,,141.0,17.0,0.0,12.0,202.0,12.0,,,,,,,2.0,,8.0
shubham-ranjane,Shubham Ranjane,,167.0,17.0,4.0,41.0,268.0,16.0,6.0,0.0,0.0,17.0,0.0,0.0,2.0,,9.0
sikandar-raza,Sikandar Raza,,96.0,13.0,1.0,43.0,111.0,4.0,114.0,0.0,1.0,194.0,5.0,3.0,5.0,1.0,9.0
steven-ryan-taylor,Steven Ryan Taylor,,39.0,2.0,0.0,11.0,21.0,1.0,,,,,,,3.0,,4.0
sujit-nayak,Sujit Nayak,,38.0,2.0,0.0,19.0,26.0,0.0,,,,,,,2.0,,3.0
sunny-patel,Sunny Patel,,31.0,4.0,3.0,41.0,39.0,0.0,132.0,0.0,0.0,202.0,5.0,3.0,,,8.0
t-luus,T Luus,,11.0,0.0,1.0,26.0,11.0,1.0,96.0,0.0,1.0,147.0,6.0,5.0,1.0,,4.0
t-sangha,T Sangha,,3.0,0.0,1.0,22.0,2.0,0.0,132.0,0.0,0.0,200.0,9.0,4.0,,,6.0
ta-boult,TA Boult,,32.0,1.0,3.0,54.0,44.0,3.0,288.0,0.0,2.0,384.0,15.0,8.0,2.0,,12.0
tl-seifert,TL Seifert,,108.0,11.0,1.0,12.0,114.0,4.0,,,,,,,8.0,1.0,6.0
tajinder-singh,Tajinder Singh,,107.0,15.0,1.0,45.0,162.0,9.0,48.0,0.0,0.0,44.0,0.0,1.0,5.0,,10.0
ubt-chand,UBT Chand,,242.0,30.0,1.0,16.0,302.0,10.0,,,,,,,5.0,1.0,9.0
waqar-salamkheil,Waqar Salamkheil,,8.0,0.0,2.0,22.0,0.0,0.0,93.0,0.0,0.0,128.0,6.0,1.0,1.0,,5.0
xc-bartlett,XC Bartlett,,78.0,8.0,1.0,44.0,134.0,11.0,241.0,0.0,0.0,356.0,18.0,9.0,5.0,,11.0
yasir-mohammad,Yasir Mohammad,,,,,,,,6.0,0.0,0.0,20.0,0.0,0.0,2.0,,1.0
zia-ul-haq,Zia-ul-Haq,,,,,,,,156.0,0.0,1.0,223.0,6.0,13.0,3.0,,9.0
