player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
arkadiusz-frysz,Arkadiusz Frysz,,2.0,2.0,0.0,18.0,14.0
arlen-hall,Arlen Hall,,1.0,4.0,3.0,15.0,33.0
arnis-veidemanis,Arnis Veidemanis,,1.0,6.0,5.0,24.0,43.0
arpad-almos-karpati,Arpad Almos Karpati,,2.0,2.0,0.0,16.0,8.0
artem-hasynets,Artem Hasynets,,1.0,5.0,3.0,20.0,43.0
artem-suhak,Artem Suhak,,1.0,5.0,3.0,20.0,43.0
asta-vaicekonyte,Asta Vaicekonyte,,1.0,3.0,2.0,13.0,24.0
aswad-allen,Aswad Allen,,2.0,2.0,0.0,25.0,9.0
athanasios-pantios,Athanasios Pantios,,2.0,2.0,0.0,21.0,4.0
attila-gubanyi,Attila Gubanyi,,0.0,3.0,3.0,4.0,30.0
austin-mckenzie,Austin McKenzie,,5.0,5.0,0.0,40.0,19.0
bailey-vaydich,Bailey Vaydich,,4.0,7.0,3.0,58.0,46.0
bajan-kan-ferenci,Bajan Kan Ferenci,,0.0,3.0,3.0,4.0,30.0
barbara-pistolozzi,Barbara Pistolozzi,,2.0,2.0,0.0,17.0,6.0
bartosz-lobaza,Bartosz Lobaza,,3.0,5.0,2.0,39.0,36.0
beate-ruden,Beate Ruden,,1.0,1.0,0.0,12.0,4.0
ben-hebert,Ben Hebert,,0.0,6.0,6.0,27.0,43.0
ben-richardson,Ben Richardson,,1.0,5.0,4.0,34.0,37.0
ben-smith,Ben Smith,,3.0,4.0,1.0,37.0,20.0
bendik-ramsfjell,Bendik Ramsfjell,,5.0,6.0,1.0,45.0,29.0
benjamin-holcombe,Benjamin Holcombe,,1.0,3.0,2.0,15.0,26.0
benjamin-kapp,Benjamin Kapp,,9.0,12.0,3.0,91.0,63.0
benjamin-silva,Benjamin Silva,,3.0,5.0,2.0,36.0,24.0
benji-paral,Benji Paral,,2.0,9.0,7.0,46.0,75.0
benoît-schwarz,Benoît Schwarz,,1.0,8.0,7.0,37.0,64.0
berfin-sengul,Berfin Sengul,,3.0,7.0,4.0,50.0,46.0
bernie-brewer,Bernie Brewer,,1.0,1.0,0.0,7.0,2.0
bernie-gillett,Bernie Gillett,,1.0,3.0,2.0,19.0,27.0
betty-spurgeon,Betty Spurgeon,,1.0,1.0,0.0,7.0,3.0
bill-gray,Bill Gray,,2.0,2.0,0.0,11.0,5.0
bill-stopera,Bill Stopera,,0.0,5.0,5.0,17.0,49.0
bine-sever,Bine Sever,,0.0,4.0,3.0,11.0,25.0
bo-bae-kang,Bo Bae Kang,,1.0,7.0,5.0,28.0,70.0
bo-legaard,Bo Legaard,,1.0,1.0,0.0,5.0,4.0
bo-hao-lin,Bo-Hao Lin,,0.0,1.0,1.0,6.0,8.0
bobby-lammie,Bobby Lammie,,2.0,6.0,4.0,32.0,44.0
bongkwang-nam,Bongkwang Nam,,4.0,7.0,2.0,39.0,41.0
bostjan-omerzel,Bostjan Omerzel,,0.0,3.0,3.0,17.0,26.0
boyoung-lee,Boyoung Lee,,0.0,4.0,4.0,18.0,44.0
brad-jacobs,Brad Jacobs,,0.0,6.0,6.0,27.0,43.0
brett-gallant,Brett Gallant,,2.0,9.0,7.0,49.0,64.0
briar-schwaller-huerlimann,Briar Schwaller-Huerlimann,,3.0,5.0,2.0,39.0,30.0
brigita-sinigoj,Brigita Sinigoj,,2.0,2.0,0.0,23.0,3.0
brooklyn-ideson,Brooklyn Ideson,,0.0,5.0,5.0,13.0,54.0
bruce-korte,Bruce Korte,,1.0,4.0,3.0,15.0,33.0
bruce-mouat,Bruce Mouat,,3.0,9.0,6.0,50.0,65.0
bruno-samardzic,Bruno Samardzic,,3.0,5.0,2.0,26.0,30.0
caden-hebert,Caden Hebert,,0.0,5.0,5.0,26.0,40.0
calan-macisaac,Calan Macisaac,,2.0,7.0,5.0,37.0,54.0
callum-mclain,Callum McLAIN,,1.0,3.0,2.0,15.0,26.0
cameron-johnston,Cameron Johnston,P,1.0,1.0,0.0,9.0,7.0
carole-howald,Carole Howald,,2.0,4.0,2.0,24.0,28.0
caroline-rasmussen,Caroline Rasmussen,,3.0,4.0,1.0,27.0,24.0
carolyn-swan,Carolyn Swan,,1.0,3.0,2.0,15.0,19.0
cathrine-lindahl,Cathrine Lindahl,,0.0,2.0,2.0,5.0,20.0
cesare-spiller,Cesare Spiller,,2.0,8.0,6.0,47.0,72.0
chang-min-kim,Chang-Min Kim,,4.0,6.0,2.0,42.0,28.0
charles-neimeth,Charles Neimeth,,2.0,2.0,0.0,25.0,9.0
charlie-gibb,Charlie Gibb,,2.0,7.0,5.0,38.0,56.0
che-lun-chang,Che-Lun Chang,,0.0,1.0,1.0,6.0,8.0
chen-han-lin,Chen-Han Lin,,0.0,1.0,1.0,6.0,8.0
chenxi-liu,Chenxi Liu,,0.0,5.0,5.0,30.0,47.0
cheryl-lobe-therias,Cheryl Lobe Therias,,1.0,3.0,1.0,22.0,9.0
chi-hei-leung,Chi Hei Leung,,5.0,5.0,0.0,60.0,10.0
chikara-segawa,Chikara Segawa,,2.0,2.0,0.0,19.0,7.0
chinami-yoshida,Chinami Yoshida,,2.0,8.0,6.0,43.0,58.0
chloe-fediuk,Chloe Fediuk,,1.0,2.0,1.0,16.0,11.0
chloe-mcnaughton,Chloe McNaughton,,2.0,3.0,1.0,23.0,12.0
chris-plys,Chris Plys,,3.0,6.0,3.0,30.0,36.0
chris-ribau,Chris Ribau,,3.0,5.0,2.0,36.0,24.0
chris-van-rosmalen,Chris van Rosmalen,,2.0,2.0,0.0,13.0,11.0
christian-sprenger,Christian Sprenger,,0.0,1.0,1.0,5.0,7.0
christian-tourrette,Christian Tourrette,,2.0,3.0,1.0,22.0,17.0
christina-graf-kramlinger,Christina Graf-Kramlinger,,2.0,4.0,2.0,19.0,25.0
christina-haller,Christina Haller,,0.0,3.0,3.0,12.0,21.0
christine-do-couto,Christine Do Couto,,2.0,3.0,1.0,32.0,10.0
christof-schwaller,Christof Schwaller,,2.0,4.0,2.0,20.0,24.0
christoffer-sundgren,Christoffer Sundgren,,4.0,7.0,3.0,45.0,39.0
christoph-kaiser,Christoph Kaiser,,2.0,4.0,2.0,20.0,24.0
christopher-mccurdy,Christopher McCurdy,,2.0,7.0,5.0,37.0,54.0
chun-ngok-wong,Chun Ngok Wong,,2.0,2.0,0.0,23.0,4.0
chun-sing-chang,Chun-Sing Chang,,5.0,5.0,0.0,60.0,10.0
cindy-mcalister,Cindy McAlister,,1.0,1.0,0.0,7.0,2.0
claire-milne,Claire Milne,,0.0,4.0,3.0,8.0,36.0
colin-hufman,Colin Hufman,,3.0,6.0,3.0,30.0,36.0
colin-mouat,Colin Mouat,,1.0,3.0,2.0,15.0,26.0
colleen-madonia,Colleen Madonia,,0.0,1.0,1.0,2.0,6.0
collinda-joseph,Collinda Joseph,,0.0,8.0,8.0,32.0,60.0
colton-lott,Colton Lott,,3.0,11.0,8.0,57.0,75.0
connor-kauffman,Connor Kauffman,,4.0,4.0,0.0,43.0,13.0
cory-thiesse,Cory Thiesse,,2.0,9.0,7.0,51.0,64.0
craig-waddell,Craig Waddell,,2.0,7.0,5.0,29.0,48.0
cristian-matau,Cristian Matau,,3.0,5.0,2.0,31.0,29.0
cristina-durando,Cristina Durando,,2.0,2.0,0.0,17.0,6.0
cristoph-möckel,Cristoph Möckel,,1.0,3.0,2.0,24.0,15.0
daehyun-kim,Daehyun Kim,,1.0,1.0,0.0,9.0,3.0
dale-sinclair,Dale Sinclair,,1.0,3.0,2.0,19.0,27.0
damielle-berus,Damielle Berus,,2.0,2.0,0.0,18.0,6.0
dan-rose,Dan Rose,,2.0,3.0,1.0,15.0,14.0
daniel-casper,Daniel Casper,,1.0,5.0,4.0,34.0,37.0
daniel-damola,Daniel Damola,,2.0,2.0,0.0,25.0,9.0
daniel-laufer,Daniel Laufer,,0.0,5.0,5.0,26.0,40.0
daniel-sykora,Daniel Sykora,,1.0,3.0,2.0,18.0,18.0
daniela-garcia,Daniela Garcia,,1.0,3.0,1.0,16.0,31.0
daniela-matulova,Daniela Matulova,,1.0,3.0,2.0,16.0,18.0
dara-gravara-stojanovic,Dara Gravara-Stojanovic,,1.0,2.0,0.0,23.0,3.0
darko-gregori,Darko Gregori,,0.0,3.0,3.0,17.0,26.0
darrell-mckee,Darrell McKee,,1.0,4.0,3.0,15.0,33.0
darren-lehto,Darren Lehto,,0.0,5.0,5.0,17.0,49.0
david-misun,David Misun,,2.0,4.0,2.0,18.0,22.0
david-sik,David Sik,,1.0,4.0,2.0,11.0,39.0
dean-fotti,Dean Fotti,,1.0,1.0,0.0,7.0,4.0
dean-hewitt,Dean Hewitt,,1.0,5.0,4.0,32.0,39.0
dejan-ceremidzic,Dejan Ceremidzic,,4.0,4.0,0.0,44.0,8.0
delaney-strouse,Delaney Strouse,,2.0,2.0,0.0,17.0,4.0
delphine-charlet,Delphine Charlet,,1.0,4.0,3.0,22.0,37.0
denise-dupont,Denise Dupont,,3.0,4.0,1.0,30.0,18.0
derya-ekmekci,Derya Ekmekci,,5.0,6.0,1.0,57.0,32.0
diana-faure-rolland,Diana Faure Rolland,,2.0,2.0,0.0,17.0,6.0
dilsat-yildiz,Dilsat Yildiz,,3.0,7.0,4.0,50.0,46.0
dimitros-kolonas,Dimitros Kolonas,,2.0,2.0,0.0,21.0,4.0
dionysios-karakostas,Dionysios Karakostas,,2.0,2.0,0.0,21.0,4.0
djordje-neskovic,Djordje Neskovic,,3.0,4.0,1.0,27.0,12.0
domas-ramazauskas,Domas Ramazauskas,,1.0,3.0,2.0,10.0,16.0
domingo-hernandez,Domingo Hernandez,,1.0,3.0,1.0,26.0,11.0
dominic-andres,Dominic Andres,,2.0,4.0,2.0,20.0,24.0
don-frame,Don Frame,,0.0,4.0,4.0,12.0,33.0
don-johnston,Don Johnston,,1.0,1.0,0.0,9.0,7.0
donatas-kiudys,Donatas Kiudys,,1.0,3.0,2.0,10.0,16.0
dongsuk-seol,Dongsuk Seol,,1.0,1.0,0.0,9.0,3.0
dorina-dencso,Dorina Dencso,,2.0,2.0,0.0,16.0,8.0
dorottya-palancsa,Dorottya Palancsa,,2.0,4.0,2.0,25.0,24.0
douglas-mcglynn,Douglas McGlynn,,1.0,3.0,2.0,13.0,22.0
duncan-mcfadzean,Duncan McFadzean,,2.0,7.0,5.0,29.0,48.0
egidio-marchese,Egidio Marchese,,3.0,5.0,1.0,23.0,25.0
eilin-kjaerland,Eilin Kjaerland,,2.0,4.0,2.0,25.0,26.0
eirin-mesloe,Eirin Mesloe,,1.0,3.0,2.0,23.0,26.0
elana-sone,Elana Sone,,1.0,2.0,1.0,12.0,14.0
elena-mathis,Elena Mathis,,6.0,7.0,1.0,57.0,39.0
elena-solodkaya,Elena Solodkaya,,1.0,2.0,1.0,12.0,14.0
elija-asnina,Elija Asnina,,4.0,5.0,0.0,36.0,22.0
elijah-mojado,Elijah MOJADO,,3.0,4.0,0.0,43.0,7.0
elin-ingvaldsen,Elin Ingvaldsen,,1.0,1.0,0.0,12.0,4.0
elina-virtaala,Elina Virtaala,,2.0,5.0,3.0,20.0,28.0
elisabeth-rossie,Elisabeth Rossie,,2.0,2.0,0.0,18.0,6.0
ella-wendling,Ella Wendling,,6.0,11.0,5.0,78.0,81.0
ellie-mckenzie,Ellie McKenzie,,2.0,3.0,1.0,21.0,18.0
elliott-lai,Elliott Lai,,1.0,1.0,0.0,9.0,7.0
elodie-jerger,Elodie Jerger,,3.0,5.0,2.0,42.0,38.0
emil-storli,Emil Storli,,5.0,7.0,2.0,56.0,39.0
emilia-nordstroem,Emilia Nordstroem,,0.0,1.0,1.0,3.0,4.0
emilie-holtermann,Emilie Holtermann,,3.0,4.0,1.0,27.0,24.0
emma-miskew,Emma Miskew,,3.0,6.0,3.0,42.0,43.0
emma-waltenberger,Emma Waltenberger,,8.0,13.0,5.0,85.0,75.0
eric-ej-harnden,"Eric ""EJ"" Harnden",,2.0,6.0,4.0,33.0,36.0
eric-fenech,Eric Fenech,,3.0,5.0,2.0,36.0,24.0
erika-ryberg,Erika Ryberg,,1.0,4.0,3.0,19.0,29.0
erkki-lill,Erkki Lill,,3.0,4.0,1.0,28.0,17.0
erland-snoeve,Erland Snoeve,,5.0,7.0,2.0,56.0,39.0
ethan-brewster,Ethan Brewster,,0.0,2.0,2.0,12.0,15.0
euan-kyle,Euan Kyle,,2.0,7.0,5.0,29.0,48.0
eun-jung-kim,Eun Jung Kim,,1.0,1.0,0.0,7.0,4.0
eunji-gim,Eunji Gim,,3.0,11.0,8.0,55.0,86.0
eva-sever,Eva Sever,,2.0,2.0,0.0,23.0,3.0
fabienne-rieder,Fabienne Rieder,,0.0,6.0,6.0,28.0,43.0
fabrizio-bich,Fabrizio Bich,,3.0,5.0,1.0,23.0,25.0
fay-henderson,Fay Henderson,,10.0,14.0,4.0,90.0,76.0
felix-luethold,Felix Luethold,,2.0,4.0,2.0,23.0,20.0
felix-messenzehl,Felix Messenzehl,,9.0,12.0,3.0,91.0,63.0
filip-stojanovic,Filip Stojanovic,,3.0,4.0,1.0,27.0,12.0
florian-kramlinger,Florian KRAMLINGER,,1.0,2.0,1.0,8.0,14.0
francesco-vigliani,Francesco Vigliani,,2.0,5.0,3.0,34.0,39.0
francoise-gerbaulet,Francoise Gerbaulet,,1.0,3.0,1.0,22.0,9.0
frank-humlekjaer,Frank Humlekjaer,,0.0,3.0,3.0,6.0,25.0
fraser-swanston,Fraser Swanston,,2.0,7.0,5.0,38.0,56.0
frazer-hare,Frazer Hare,,0.0,4.0,4.0,12.0,33.0
fredrik-julius,Fredrik Julius,,0.0,1.0,1.0,3.0,7.0
gaiva-valatkiene,Gaiva Valatkiene,,1.0,3.0,2.0,13.0,24.0
gaute-nepstad,Gaute Nepstad,,5.0,6.0,1.0,45.0,29.0
geir-arne-skogstad,Geir Arne Skogstad,,2.0,7.0,4.0,35.0,37.0
geoff-davis,Geoff Davis,,1.0,2.0,1.0,12.0,10.0
geoff-walker,Geoff Walker,,2.0,6.0,4.0,33.0,36.0
gergely-szabo,Gergely Szabo,,0.0,3.0,3.0,4.0,30.0
gernot-higatzberger,Gernot Higatzberger,,3.0,3.0,0.0,26.0,17.0
gianna-johnson,Gianna Johnson,,4.0,7.0,3.0,58.0,46.0
gil-dash,Gil Dash,,0.0,8.0,8.0,32.0,60.0
girithar-anthay-suthakaran,Girithar Anthay Suthakaran,,0.0,1.0,1.0,7.0,9.0
giulia-zardini-lacedelli,Giulia Zardini Lacedelli,,6.0,7.0,1.0,57.0,39.0
giuliana-turra,Giuliana Turra,,3.0,5.0,1.0,23.0,25.0
go-aoki,Go Aoki,,2.0,2.0,0.0,17.0,9.0
goran-ungurovic,Goran Ungurovic,,3.0,4.0,1.0,27.0,12.0
gordon-hay,Gordon Hay,,1.0,1.0,0.0,7.0,4.0
graeme-stewart,Graeme Stewart,,5.0,5.0,0.0,40.0,19.0
grant-hardie,Grant Hardie,,2.0,6.0,4.0,32.0,44.0
grethe-brenna,Grethe Brenna,,1.0,1.0,0.0,12.0,4.0
guy-bilsen,Guy Bilsen,,2.0,2.0,0.0,13.0,11.0
gyulane-kiss,Gyulane Kiss,,3.0,3.0,0.0,24.0,15.0
györgy-nagy,György Nagy,,1.0,1.0,0.0,8.0,2.0
gàbor-bartalus,Gàbor Bartalus,,1.0,1.0,0.0,8.0,2.0
hailey-duff,Hailey Duff,,7.0,9.0,2.0,56.0,49.0
haitao-wang,Haitao Wang,,2.0,8.0,6.0,37.0,56.0
hak-jun-kim,Hak Jun Kim,,1.0,3.0,1.0,10.0,26.0
hammy-jr-mcmillan,Hammy Jr McMillan,,2.0,6.0,4.0,32.0,44.0
hana-ikeda,Hana Ikeda,,1.0,4.0,3.0,18.0,30.0
hannah-augustin,Hannah Augustin,,2.0,4.0,2.0,19.0,25.0
hannah-wittibschlaeger,Hannah Wittibschlaeger,,1.0,2.0,1.0,8.0,14.0
hannes-reinola,Hannes Reinola,,2.0,2.0,0.0,20.0,5.0
harald-sprenger,Harald Sprenger,,0.0,1.0,1.0,5.0,7.0
harri-lill,Harri Lill,,7.0,12.0,5.0,76.0,71.0
haruta-imamoto,Haruta Imamoto,,2.0,2.0,0.0,19.0,7.0
hasse-norrman,Hasse Norrman,,0.0,1.0,1.0,3.0,7.0
heike-schwaller,Heike Schwaller,,0.0,3.0,3.0,12.0,21.0
helen-williams,Helen Williams,,6.0,8.0,2.0,65.0,33.0
helena-konobelj,Helena Konobelj,,2.0,2.0,0.0,23.0,3.0
henrique-kempenich,Henrique Kempenich,,3.0,4.0,1.0,23.0,22.0
hinata-michitani,Hinata Michitani,,2.0,2.0,0.0,19.0,7.0
hiromi-takizawa,Hiromi Takizawa,,1.0,4.0,3.0,14.0,22.0
hon-keung-chung,Hon Keung Chung,,2.0,2.0,0.0,23.0,4.0
honggeon-kim,Honggeon Kim,,1.0,1.0,0.0,9.0,3.0
hrvoje-tolic,Hrvoje Tolic,,3.0,5.0,2.0,26.0,30.0
hubert-gründhammer,Hubert Gründhammer,,3.0,3.0,0.0,26.0,17.0
hugh-millikin,Hugh Millikin,,1.0,2.0,1.0,12.0,10.0
hugh-nibloe,Hugh Nibloe,,5.0,5.0,0.0,40.0,19.0
huitae-yang,Huitae Yang,,4.0,7.0,2.0,39.0,41.0
hussain-hagawi,Hussain Hagawi,,1.0,1.0,0.0,8.0,6.0
hyejin-baek,Hyejin Baek,,2.0,5.0,2.0,16.0,34.0
hyeonchul-lee,Hyeonchul Lee,,4.0,7.0,2.0,39.0,41.0
ian-robertson,Ian Robertson,,1.0,1.0,0.0,9.0,7.0
iclal-karaman,Iclal Karaman,,3.0,7.0,4.0,50.0,46.0
iiro-sipola,Iiro Sipola,,1.0,5.0,4.0,22.0,37.0
ilkyu-lee,Ilkyu Lee,,0.0,1.0,1.0,4.0,5.0
illia-khokhlov,Illia Khokhlov,,1.0,5.0,3.0,20.0,43.0
ina-forrest,Ina Forrest,,0.0,8.0,8.0,32.0,60.0
ingeborg-forbregd,Ingeborg Forbregd,,1.0,3.0,2.0,23.0,26.0
ingrid-djupskaas,Ingrid Djupskaas,,2.0,7.0,4.0,35.0,37.0
inzhu-beiimbet,Inzhu Beiimbet,,2.0,4.0,2.0,32.0,24.0
irakli-enukidze,Irakli Enukidze,,3.0,4.0,1.0,43.0,14.0
irakli-khechuashvili,Irakli Khechuashvili,,3.0,4.0,1.0,43.0,14.0
irena-poliková,Irena Poliková,,3.0,4.0,1.0,32.0,21.0
irini-psaraki,Irini Psaraki,,1.0,2.0,0.0,23.0,3.0
isabella-wranå,Isabella Wranå,,6.0,14.0,8.0,90.0,98.0
ismael-mingorance,Ismael Mingorance,,0.0,2.0,1.0,1.0,24.0
jaanus-jegorov,Jaanus Jegorov,,2.0,2.0,0.0,20.0,5.0
jaanus-lindre,Jaanus Lindre,,3.0,4.0,1.0,28.0,17.0
jacek-szeliga,Jacek Szeliga,,1.0,1.0,0.0,12.0,4.0
jack-wendtland,Jack Wendtland,,0.0,5.0,5.0,26.0,40.0
jackie-lockhart,Jackie Lockhart,,0.0,4.0,3.0,8.0,36.0
jackson-bestland,Jackson Bestland,,0.0,5.0,5.0,26.0,40.0
jacob-schmidt,Jacob Schmidt,,6.0,11.0,4.0,57.0,80.0
jae-ik-jeon,Jae ik Jeon,,4.0,6.0,2.0,42.0,28.0
jaeil-kim,Jaeil Kim,,1.0,1.0,0.0,7.0,4.0
jaesuk-jung,Jaesuk Jung,,0.0,1.0,1.0,4.0,5.0
jakub-cervenka,Jakub Cervenka,,2.0,4.0,2.0,18.0,22.0
jakub-jurkovic,Jakub JURKOVIC,,2.0,4.0,2.0,18.0,22.0
james-whittle,James Whittle,,1.0,3.0,2.0,15.0,26.0
jan-hess,Jan Hess,,2.0,9.0,7.0,46.0,67.0
jan-horacek,Jan Horacek,,2.0,4.0,2.0,18.0,22.0
jana-beránková,Jana Beránková,,3.0,4.0,1.0,32.0,21.0
jana-hoffmann,Jana Hoffmann,,3.0,5.0,2.0,42.0,38.0
jana-soltermann,Jana Soltermann,,3.0,5.0,2.0,42.0,38.0
jana-tamara-haehlen,Jana-Tamara Haehlen,,3.0,5.0,2.0,42.0,38.0
jane-hooper-perroud,Jane Hooper Perroud,,0.0,2.0,2.0,5.0,15.0
jani-sullanmaa,Jani Sullanmaa,,1.0,5.0,4.0,22.0,37.0
janina-lindström,Janina Lindström,,2.0,4.0,2.0,17.0,24.0
janine-wilson,Janine Wilson,,0.0,1.0,1.0,2.0,6.0
janis-klive,Janis Klive,,1.0,6.0,5.0,24.0,43.0
jari-häkkinen,Jari Häkkinen,,1.0,3.0,2.0,16.0,16.0
jasmin-lander,Jasmin Lander,,3.0,4.0,1.0,30.0,18.0
jason-garbes,Jason Garbes,,1.0,2.0,1.0,12.0,9.0
jason-kean,Jason Kean,,1.0,4.0,3.0,21.0,29.0
jed-nevill,Jed Nevill,,2.0,3.0,1.0,21.0,18.0
jenni-backman,Jenni Backman,,0.0,1.0,1.0,3.0,4.0
jennifer-dodds,Jennifer Dodds,,4.0,8.0,4.0,52.0,48.0
jens-groth-lorentzen,Jens Groth Lorentzen,,1.0,1.0,0.0,5.0,4.0
jessica-smith,Jessica Smith,,3.0,4.0,1.0,37.0,20.0
jianxin-chen,Jianxin Chen,,2.0,8.0,6.0,37.0,56.0
jiayi-jiang,Jiayi Jiang,,8.0,15.0,7.0,87.0,99.0
jiayin-mu,Jiayin Mu,,0.0,5.0,5.0,30.0,47.0
jingtao-xu,Jingtao Xu,,5.0,5.0,0.0,42.0,25.0
jinho-cha,Jinho Cha,,4.0,7.0,2.0,39.0,41.0
jinsuk-son,Jinsuk Son,,0.0,1.0,1.0,4.0,5.0
jiri-chobot,Jiri Chobot,,1.0,4.0,2.0,11.0,39.0
joanna-butterfield,Joanna Butterfield,,1.0,4.0,3.0,21.0,29.0
joanna-olszewski,Joanna Olszewski,,1.0,1.0,0.0,9.0,4.0
jocelyn-peterman,Jocelyn Peterman,,2.0,3.0,1.0,22.0,21.0
joel-retornaz,Joel Retornaz,,1.0,1.0,0.0,9.0,5.0
johan-bergman,Johan Bergman,,0.0,1.0,1.0,3.0,7.0
