game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2024-07-20-1426758,2024-07-20,2024,1,T20I,Thailand,Malaysia,4.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,14.0,1.0,0.0,1.0
cricket-t20i-2024-07-22-1426762,2024-07-22,2024,1,T20I,Sri Lanka,Malaysia,7.0,0.0,0.0,9.0,0.0,0.0,24.0,0.0,0.0,32.0,1.0,3.0,1.0
cricket-t20i-2024-07-24-1426766,2024-07-24,2024,1,T20I,Bangladesh,Malaysia,12.0,0.0,0.0,8.0,8.0,0.0,24.0,0.0,0.0,40.0,0.0,2.0,1.0
cricket-t20i-2024-12-10-1462858,2024-12-10,2024,1,T20I,Malaysia,Namibia,1.0,0.0,1.0,9.0,1.0,0.0,17.0,0.0,0.0,19.0,1.0,1.0,1.0
cricket-t20i-2025-05-09-1483762,2025-05-09,2025,1,T20I,Malaysia,United Arab Emirates,,,,,,,6.0,0.0,0.0,8.0,0.0,1.0,1.0
cricket-t20i-2025-05-16-1483777,2025-05-16,2025,1,T20I,Qatar,Malaysia,,,,,,,12.0,0.0,0.0,3.0,1.0,1.0,1.0
cricket-t20i-2025-10-02-1505114,2025-10-02,2025,1,T20I,Malaysia,Nepal,,,,,,,6.0,0.0,0.0,9.0,0.0,0.0,1.0
cricket-t20i-2026-01-24-1519148,2026-01-24,2026,1,T20I,Malaysia,Bhutan,,,,,,,18.0,1.0,1.0,18.0,0.0,1.0,1.0
cricket-t20i-2026-01-26-1519150,2026-01-26,2026,1,T20I,Malaysia,Hong Kong,,,,,,,12.0,0.0,0.0,15.0,0.0,1.0,1.0
cricket-t20i-2026-02-14-1522068,2026-02-14,2026,1,T20I,Thailand,Malaysia,,,,,,,12.0,0.0,1.0,21.0,0.0,1.0,1.0
