game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2019-09-17-1200426,2019-09-17,2019,1,T20I,Ireland,Scotland,17.0,0.0,0.0,6.0,26.0,2.0,,,,,,,,1.0
cricket-t20i-2019-09-19-1200428,2019-09-19,2019,1,T20I,Netherlands,Scotland,14.0,2.0,0.0,5.0,25.0,2.0,,,,,,,,1.0
cricket-t20i-2019-10-18-1199499,2019-10-18,2019,1,T20I,Scotland,Singapore,10.0,1.0,0.0,3.0,14.0,1.0,,,,,,,,1.0
cricket-t20i-2019-10-19-1199506,2019-10-19,2019,1,T20I,Kenya,Scotland,9.0,0.0,0.0,5.0,17.0,2.0,,,,,,,,1.0
cricket-t20i-2019-10-21-1199512,2019-10-21,2019,1,T20I,Papua New Guinea,Scotland,2.0,0.0,0.0,5.0,0.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2019-10-24-1199528,2019-10-24,2019,1,T20I,Bermuda,Scotland,11.0,1.0,0.0,3.0,23.0,3.0,,,,,,,,1.0
cricket-t20i-2021-09-15-1273271,2021-09-15,2021,1,T20I,Scotland,Zimbabwe,3.0,1.0,0.0,3.0,5.0,0.0,12.0,0.0,0.0,19.0,1.0,1.0,,1.0
cricket-t20i-2021-09-17-1273272,2021-09-17,2021,1,T20I,Zimbabwe,Scotland,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,1.0
cricket-t20i-2021-09-19-1273273,2021-09-19,2021,1,T20I,Scotland,Zimbabwe,6.0,1.0,0.0,3.0,8.0,0.0,,,,,,,,1.0
cricket-t20i-2021-10-08-1280063,2021-10-08,2021,1,T20I,Papua New Guinea,Scotland,10.0,1.0,0.0,3.0,15.0,1.0,,,,,,,1.0,1.0
cricket-t20i-2022-07-27-1307477,2022-07-27,2022,1,T20I,New Zealand,Scotland,4.0,0.0,0.0,3.0,7.0,1.0,,,,,,,,1.0
cricket-t20i-2022-07-29-1307478,2022-07-29,2022,1,T20I,New Zealand,Scotland,1.0,1.0,0.0,5.0,4.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2023-07-20-1383070,2023-07-20,2023,1,T20I,Scotland,Germany,36.0,8.0,0.0,2.0,73.0,5.0,,,,,,,,1.0
cricket-t20i-2023-07-21-1383073,2023-07-21,2023,1,T20I,Scotland,Jersey,2.0,1.0,0.0,2.0,4.0,0.0,,,,,,,,1.0
cricket-t20i-2023-07-24-1383077,2023-07-24,2023,1,T20I,Scotland,Italy,53.0,14.0,1.0,2.0,127.0,8.0,,,,,,,,1.0
cricket-t20i-2023-07-25-1383081,2023-07-25,2023,1,T20I,Scotland,Austria,12.0,2.0,0.0,2.0,23.0,2.0,,,,,,,,1.0
cricket-t20i-2023-07-27-1383083,2023-07-27,2023,1,T20I,Scotland,Denmark,8.0,1.0,0.0,2.0,17.0,2.0,,,,,,,,1.0
cricket-t20i-2023-07-28-1383088,2023-07-28,2023,1,T20I,Scotland,Ireland,4.0,0.0,0.0,2.0,4.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2024-03-11-1421078,2024-03-11,2024,1,T20I,Scotland,United Arab Emirates,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
cricket-t20i-2024-03-13-1421079,2024-03-13,2024,1,T20I,Scotland,United Arab Emirates,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
cricket-t20i-2024-05-18-1428151,2024-05-18,2024,1,T20I,Netherlands,Scotland,11.0,1.0,0.0,2.0,4.0,0.0,,,,,,,,1.0
cricket-t20i-2024-05-22-1428154,2024-05-22,2024,1,T20I,Scotland,Netherlands,17.0,3.0,0.0,2.0,15.0,0.0,,,,,,,,1.0
cricket-t20i-2024-05-23-1428155,2024-05-23,2024,1,T20I,Scotland,Ireland,8.0,0.0,0.0,2.0,9.0,1.0,,,,,,,,1.0
cricket-t20i-2024-09-04-1440463,2024-09-04,2024,1,T20I,Scotland,Australia,6.0,1.0,0.0,2.0,6.0,0.0,,,,,,,,1.0
cricket-t20i-2024-09-07-1440465,2024-09-07,2024,1,T20I,Scotland,Australia,8.0,1.0,0.0,2.0,12.0,1.0,,,,,,,,1.0
cricket-t20i-2025-07-08-1490476,2025-07-08,2025,1,T20I,Scotland,Netherlands,35.0,6.0,0.0,3.0,52.0,1.0,,,,,,,,1.0
cricket-t20i-2025-07-09-1490477,2025-07-09,2025,1,T20I,Italy,Scotland,12.0,1.0,0.0,2.0,14.0,1.0,,,,,,,,1.0
cricket-t20i-2025-07-11-1490479,2025-07-11,2025,1,T20I,Scotland,Jersey,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
