game_id,date,season,week,league,away,home,assists,blocks,catches,completions,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-IND-ATL,2023-04-29,2023,1,,IND,ATL,,1.0,3.0,3.0,,,,4.0,4.0,1.0,11.0,-4.0
2023-05-06-MIN-IND,2023-05-06,2023,2,,MIN,IND,1.0,,3.0,3.0,1.0,1.0,1.0,,3.0,,30.0,28.0
2023-05-13-IND-CHI,2023-05-13,2023,3,,IND,CHI,1.0,1.0,5.0,4.0,1.0,,,1.0,4.0,,58.0,36.0
2023-05-20-MAD-IND,2023-05-20,2023,4,,MAD,IND,,,2.0,2.0,,,,2.0,2.0,,27.0,13.0
2023-06-10-CHI-IND,2023-06-10,2023,7,,CHI,IND,,2.0,9.0,7.0,2.0,1.0,,4.0,7.0,,54.0,92.0
2023-06-17-DET-IND,2023-06-17,2023,8,,DET,IND,,1.0,4.0,4.0,,,,2.0,4.0,,16.0,11.0
2023-06-23-IND-MAD,2023-06-23,2023,9,,IND,MAD,,,3.0,4.0,1.0,,,,4.0,,37.0,10.0
2023-07-01-MAD-IND,2023-07-01,2023,10,,MAD,IND,1.0,1.0,9.0,7.0,2.0,,,1.0,7.0,,144.0,21.0
2023-07-09-IND-MIN,2023-07-09,2023,11,,IND,MIN,,1.0,2.0,3.0,,,,1.0,4.0,1.0,-15.0,-2.0
