game_id,date,season,week,league,away,home,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
2452442,,,1,,,,3.0,0.0,0.0,2.0,1.0,8.0,0.0
2457575,,,2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2463131,,,3,,,,0.0,0.0,0.0,3.0,2.0,2.0,0.0
2463417,2022-07-10,,4,BIG3,Ball Hogs,Tri State,0.0,0.0,0.0,1.0,1.0,2.0,0.0
2463418,2022-07-17,,5,BIG3,Tri State,Trilogy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559381,2023-06-25,2023,1,BIG3,BIVOUAC,TRIPLETS,9.0,0.0,0.0,0.0,6.0,39.0,0.0
2559386,2023-07-01,2023,2,BIG3,TRILOGY,TRIPLETS,2.0,0.0,0.0,1.0,1.0,7.0,1.0
2559393,2023-07-09,2023,3,BIG3,TRIPLETS,TRI-STATE,1.0,0.0,0.0,2.0,0.0,6.0,1.0
2559399,2023-07-15,2023,4,BIG3,3\'s COMPANY,TRIPLETS,3.0,0.0,0.0,1.0,2.0,8.0,0.0
2559406,2023-07-23,2023,5,BIG3,TRIPLETS,ALIENS,3.0,0.0,0.0,1.0,1.0,7.0,2.0
2559417,2023-07-30,2023,6,BIG3,TRIPLETS,KILLER 3s,1.0,0.0,0.0,0.0,1.0,5.0,0.0
2660093,2024-06-15,2024,1,BIG3,TRI-STATE,BALL HOGS,4.0,0.0,0.0,1.0,0.0,3.0,1.0
