game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-ipl-2021-04-12-1254061,2021-04-12,2021,1,IPL,Punjab Kings,Rajasthan Royals,,,,,,,24.0,0.0,1.0,31.0,3.0,0.0,1.0,1.0
cricket-ipl-2021-04-15-1254064,2021-04-15,2021,1,IPL,Delhi Capitals,Rajasthan Royals,,,,,,,24.0,0.0,0.0,33.0,0.0,0.0,,1.0
cricket-ipl-2021-04-19-1254069,2021-04-19,2021,1,IPL,Chennai Super Kings,Rajasthan Royals,,,,,,,24.0,0.0,0.0,36.0,3.0,3.0,,1.0
cricket-ipl-2021-04-22-1254073,2021-04-22,2021,1,IPL,Rajasthan Royals,Royal Challengers Bangalore,1.0,0.0,0.0,9.0,0.0,0.0,24.0,0.0,0.0,35.0,0.0,1.0,,1.0
cricket-ipl-2021-04-24-1254075,2021-04-24,2021,1,IPL,Kolkata Knight Riders,Rajasthan Royals,,,,,,,24.0,0.0,1.0,31.0,1.0,4.0,1.0,1.0
cricket-ipl-2021-04-29-1254081,2021-04-29,2021,1,IPL,Rajasthan Royals,Mumbai Indians,,,,,,,18.0,0.0,0.0,18.0,0.0,0.0,1.0,1.0
cricket-ipl-2021-05-02-1254085,2021-05-02,2021,1,IPL,Rajasthan Royals,Sunrisers Hyderabad,,,,,,,24.0,0.0,0.0,38.0,0.0,1.0,,1.0
cricket-ipl-2021-09-21-1254111,2021-09-21,2021,1,IPL,Rajasthan Royals,Punjab Kings,6.0,1.0,0.0,9.0,7.0,0.0,18.0,0.0,0.0,31.0,1.0,1.0,,1.0
cricket-ipl-2021-09-25-1254097,2021-09-25,2021,1,IPL,Delhi Capitals,Rajasthan Royals,,,,,,,24.0,0.0,0.0,33.0,2.0,1.0,1.0,1.0
cricket-ipl-2021-09-27-1254100,2021-09-27,2021,1,IPL,Rajasthan Royals,Sunrisers Hyderabad,,,,,,,24.0,0.0,0.0,32.0,1.0,4.0,,1.0
cricket-ipl-2021-09-29-1254103,2021-09-29,2021,1,IPL,Rajasthan Royals,Royal Challengers Bangalore,2.0,0.0,0.0,10.0,2.0,0.0,18.0,0.0,0.0,18.0,0.0,1.0,,1.0
cricket-ipl-2021-10-02-1254089,2021-10-02,2021,1,IPL,Chennai Super Kings,Rajasthan Royals,,,,,,,24.0,0.0,0.0,31.0,1.0,2.0,,1.0
cricket-ipl-2021-10-05-1254093,2021-10-05,2021,1,IPL,Rajasthan Royals,Mumbai Indians,11.0,1.0,0.0,9.0,6.0,0.0,18.0,1.0,2.0,36.0,1.0,0.0,,1.0
cricket-ipl-2021-10-07-1254106,2021-10-07,2021,1,IPL,Kolkata Knight Riders,Rajasthan Royals,5.0,0.0,0.0,10.0,1.0,0.0,24.0,0.0,0.0,23.0,1.0,0.0,,1.0
cricket-odi-2021-07-23-1262757,2021-07-23,2021,1,ODI,India,Sri Lanka,1.0,0.0,1.0,11.0,0.0,0.0,48.0,0.0,2.0,34.0,2.0,1.0,1.0,1.0
cricket-t20i-2021-07-28-1262759,2021-07-28,2021,1,T20I,India,Sri Lanka,,,,,,,22.0,0.0,0.0,34.0,1.0,1.0,,1.0
cricket-t20i-2021-07-29-1262760,2021-07-29,2021,1,T20I,India,Sri Lanka,9.0,0.0,1.0,10.0,5.0,0.0,,,,,,,,1.0
cricket-ipl-2022-04-28-1304087,2022-04-28,2022,1,IPL,Kolkata Knight Riders,Delhi Capitals,,,,,,,18.0,0.0,0.0,17.0,1.0,0.0,2.0,1.0
cricket-ipl-2022-05-01-1304091,2022-05-01,2022,1,IPL,Lucknow Super Giants,Delhi Capitals,,,,,,,24.0,0.0,0.0,44.0,0.0,2.0,,1.0
cricket-ipl-2022-05-11-1304104,2022-05-11,2022,1,IPL,Rajasthan Royals,Delhi Capitals,,,,,,,24.0,0.0,0.0,23.0,2.0,3.0,,1.0
cricket-ipl-2023-04-01-1359477,2023-04-01,2023,1,IPL,Lucknow Super Giants,Delhi Capitals,4.0,1.0,0.0,10.0,4.0,0.0,24.0,0.0,0.0,53.0,2.0,3.0,,1.0
cricket-ipl-2023-05-20-1359541,2023-05-20,2023,1,IPL,Chennai Super Kings,Delhi Capitals,2.0,0.0,1.0,11.0,0.0,0.0,24.0,0.0,1.0,36.0,1.0,3.0,,1.0
cricket-ipl-2025-04-26-1473481,2025-04-26,2025,1,IPL,Punjab Kings,Kolkata Knight Riders,,,,,,,18.0,0.0,0.0,39.0,0.0,1.0,,1.0
