game_id,date,season,week,league,away,home,def_tackles,gp,pr_no,pr_yds,recv_rec,recv_td,recv_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,1.0,10.0,4.0,19.0,9.0,4.0,197.0
