game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_int,pass_yds,rush_att
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,9.0,11.0,3.0,1.0,41.0,3.0
