game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,recv_rec,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,9.0,4.0,54.0,8.0,41.0,47.0,1.0,170.0
