game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_SOL,,,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-06-17-ATX-CHI,2022-06-17,2022,4,,ATX,CHI,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-06-18-ATX-MAD,2022-06-18,2022,4,,ATX,MAD,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-06-25-DAL-ATX,2022-06-25,2022,5,,DAL,ATX,1.0,0.0,,,0.0,0.0,,,,,0.0,75.0,19.0
2022-07-02-ATX-DAL,2022-07-02,2022,6,,ATX,DAL,0.0,2.0,,,0.0,1.0,,,,,1.0,90.0,33.0
2022-07-09-ATL-ATX,2022-07-09,2022,7,AUDL,hustle,sol,0.0,1.0,,,0.0,0.0,,,,,1.0,39.0,6.0
2022-07-16-DAL-ATX,2022-07-16,2022,8,AUDL,legion,sol,1.0,0.0,,,0.0,0.0,,,,,0.0,27.0,25.0
2022-07-29-TB-ATX,2022-07-29,2022,10,AUDL,cannons,sol,1.0,1.0,,,0.0,2.0,,,,,1.0,126.0,57.0
2023-05-06-DAL-ATX,2023-05-06,2023,2,AUDL,DALLAS LEGION,AUSTIN SOL,,1.0,5.0,6.0,,,,,1.0,7.0,1.0,54.0,77.0
2023-05-13-ATX-CAR,2023-05-13,2023,3,AUDL,AUSTIN SOL,CAROLINA FLYERS,,,2.0,2.0,,1.0,,,1.0,2.0,,48.0,32.0
2023-05-20-SD-ATX,2023-05-20,2023,4,AUDL,SAN DIEGO GROWLERS,AUSTIN SOL,2.0,,6.0,6.0,,,,1.0,6.0,6.0,,58.0,77.0
2023-05-28-ATX-DAL,2023-05-28,2023,5,AUDL,AUSTIN SOL,DALLAS LEGION,,2.0,14.0,11.0,1.0,2.0,2.0,,14.0,14.0,3.0,171.0,26.0
2023-06-02-HTX-ATX,2023-06-02,2023,6,AUDL,HOUSTON HAVOC,AUSTIN SOL,1.0,1.0,5.0,5.0,,,1.0,1.0,10.0,6.0,1.0,29.0,77.0
2023-06-10-CAR-ATX,2023-06-10,2023,7,AUDL,CAROLINA FLYERS,AUSTIN SOL,,,3.0,3.0,,,,,12.0,3.0,,24.0,-25.0
2023-06-17-ATX-HTX,2023-06-17,2023,8,AUDL,AUSTIN SOL,HOUSTON HAVOC,1.0,3.0,4.0,7.0,,,,,10.0,8.0,,20.0,63.0
2023-07-01-DAL-ATX,2023-07-01,2023,10,AUDL,DALLAS LEGION,AUSTIN SOL,3.0,,12.0,16.0,,,1.0,,3.0,17.0,1.0,54.0,154.0
2023-07-07-HTX-ATX,2023-07-07,2023,11,AUDL,HOUSTON HAVOC,AUSTIN SOL,1.0,,20.0,19.0,,2.0,1.0,0.0,8.0,21.0,,100.0,164.0
2023-07-08-ATX-DAL,2023-07-08,2023,11,AUDL,AUSTIN SOL,DALLAS LEGION,,1.0,,,,,,,,,2.0,,
2024-05-03-HTX-ATX,2024-05-03,2024,2,UFA,havoc,sol,2.0,0.0,,,0.0,1.0,,,,,0.0,145.0,213.0
2024-05-11-ATX-DAL,2024-05-11,2024,3,UFA,sol,legion,1.0,0.0,,,0.0,2.0,,,,,0.0,203.0,127.0
2024-05-25-CHI-ATX,2024-05-25,2024,6,UFA,union,sol,1.0,0.0,,,1.0,1.0,,,,,0.0,96.0,114.0
2024-05-31-CAR-ATX,2024-05-31,2024,6,UFA,flyers,sol,1.0,2.0,,,0.0,0.0,,,,,2.0,35.0,61.0
2024-06-01-ATX-HTX,2024-06-01,2024,6,UFA,sol,havoc,5.0,0.0,,,0.0,0.0,,,,,0.0,152.0,221.0
2024-06-07-ATX-ATL,2024-06-07,2024,7,UFA,sol,hustle,0.0,0.0,,,0.0,1.0,,,,,1.0,141.0,74.0
2024-06-08-ATX-CAR,2024-06-08,2024,7,UFA,sol,flyers,1.0,0.0,,,0.0,0.0,,,,,0.0,162.0,48.0
2024-06-15-DAL-ATX,2024-06-15,2024,8,UFA,legion,sol,1.0,0.0,,,0.0,4.0,,,,,1.0,271.0,61.0
2024-06-21-ATX-DAL,2024-06-21,2024,9,UFA,sol,legion,0.0,2.0,,,0.0,2.0,,,,,2.0,100.0,6.0
2024-06-29-ATL-ATX,2024-06-29,2024,10,UFA,hustle,sol,3.0,0.0,,,0.0,2.0,,,,,1.0,197.0,94.0
2024-07-06-HTX-ATX,2024-07-06,2024,11,UFA,havoc,sol,1.0,0.0,,,1.0,3.0,,,,,1.0,283.0,113.0
2024-07-20-ATX-DAL,2024-07-20,2024,13,UFA,sol,legion,2.0,0.0,,,0.0,4.0,,,,,1.0,149.0,51.0
