game_id,date,season,week,league,away,home,fg_att,fg_made,gp,pat_att,recv_rec,recv_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,2.0,1.0,6.0,1.0,1.0,9.0
