game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_int,pass_td,pass_yds,recv_rec,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,12.0,338.0,225.0,8.0,24.0,2412.0,1.0,10.0,137.0,11.0,1023.0
