game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,4.0,4.0,38.0,1.0,6.0,,72.0,9.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,6.0,1.0,9.0,5.0,37.0,3.0,114.0,9.0
