game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_2023_W3_MTL,2023-06-23,2023,3,CFL,MTL,HAM,,0.0,36.0,2.0,,,,
SYNTHETIC_CFL_2023_W4_MTL,2023-07-01,2023,4,CFL,WPG,MTL,,0.0,5.0,1.0,,,,
SYNTHETIC_CFL_2023_W13_MTL,2023-09-02,2023,13,CFL,BC,MTL,,0.0,51.0,3.0,,,,
SYNTHETIC_CFL_2023_W14_MTL,2023-09-09,2023,14,CFL,MTL,TOR,0.0,1.0,52.0,4.0,,,0.0,1.0
SYNTHETIC_CFL_2023_W15_MTL,2023-09-15,2023,15,CFL,TOR,MTL,,0.0,37.0,4.0,,,,
SYNTHETIC_CFL_2023_W16_MTL,2023-09-23,2023,16,CFL,MTL,CGY,,0.0,18.0,3.0,,,,
SYNTHETIC_CFL_2023_W17_MTL,2023-09-30,2023,17,CFL,MTL,OTT,,0.0,60.0,3.0,,,,
SYNTHETIC_CFL_2023_W18_MTL,2023-10-09,2023,18,CFL,OTT,MTL,0.0,0.0,30.0,2.0,,,0.0,1.0
SYNTHETIC_CFL_2023_W19_MTL,2023-10-14,2023,19,CFL,MTL,EDM,,0.0,56.0,5.0,,,,
SYNTHETIC_CFL_2023_W21_MTL,2023-10-28,2023,21,CFL,HAM,MTL,,0.0,41.0,6.0,,,,
SYNTHETIC_CFL_2024_W1_MTL,2024-06-06,2024,1,CFL,MTL,WPG,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2024_W2_MTL,2024-05-25,2024,2,CFL,TOR,MTL,,1.0,42.0,4.0,,,,
SYNTHETIC_CFL_2024_W3_MTL,2024-06-20,2024,3,CFL,OTT,MTL,,0.0,7.0,1.0,,,,
SYNTHETIC_CFL_2024_W4_MTL,2024-06-28,2024,4,CFL,MTL,TOR,,1.0,113.0,8.0,,,,
SYNTHETIC_CFL_2024_W5_MTL,2024-07-06,2024,5,CFL,CGY,MTL,,1.0,48.0,4.0,,,,
SYNTHETIC_CFL_2024_W6_MTL,2024-07-11,2024,6,CFL,TOR,MTL,,0.0,70.0,6.0,,,,
SYNTHETIC_CFL_2024_W8_MTL,2024-07-25,2024,8,CFL,SSK,MTL,,0.0,28.0,3.0,,,,
SYNTHETIC_CFL_2024_W9_MTL,2024-08-02,2024,9,CFL,MTL,HAM,,0.0,18.0,3.0,,,,
SYNTHETIC_CFL_2024_W10_MTL,2024-08-10,2024,10,CFL,HAM,MTL,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2024_W11_MTL,2024-08-16,2024,11,CFL,MTL,SSK,,0.0,92.0,3.0,,,,
SYNTHETIC_CFL_2024_W12_MTL,2024-08-25,2024,12,CFL,EDM,MTL,,2.0,107.0,5.0,,,,
SYNTHETIC_CFL_2024_W14_MTL,2024-09-06,2024,14,CFL,BC,MTL,,1.0,46.0,6.0,,,,
