game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_runouts,match_played
cricket-t20i-2022-12-11-1343934,2022-12-11,2022,1,T20I,West Indies,England,18.0,1.0,0.0,5.0,8.0,0.0,,1.0
cricket-t20i-2022-12-14-1343935,2022-12-14,2022,1,T20I,England,West Indies,8.0,0.0,0.0,5.0,3.0,0.0,,1.0
cricket-t20i-2022-12-18-1343937,2022-12-18,2022,1,T20I,England,West Indies,7.0,0.0,0.0,5.0,1.0,0.0,,1.0
cricket-t20i-2022-12-22-1343938,2022-12-22,2022,1,T20I,West Indies,England,22.0,1.0,0.0,3.0,11.0,0.0,,1.0
cricket-odi-2023-10-08-1375866,2023-10-08,2023,1,ODI,West Indies,Australia,5.0,0.0,0.0,2.0,0.0,0.0,,1.0
cricket-t20i-2023-01-30-1344516,2023-01-30,2023,1,T20I,West Indies,India,15.0,0.0,0.0,4.0,3.0,0.0,,1.0
cricket-t20i-2023-07-08-1378196,2023-07-08,2023,1,T20I,Ireland,West Indies,4.0,0.0,0.0,2.0,2.0,0.0,,1.0
cricket-t20i-2025-01-31-1468404,2025-01-31,2025,1,T20I,Bangladesh,West Indies,16.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0
