game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_USFL_2022_W5_BHAM,,2022,5,USFL,,,,,,0.0,25.0
SYNTHETIC_USFL_2022_W6_BHAM,,2022,6,USFL,,,0.0,15.0,2.0,1.0,105.0
SYNTHETIC_USFL_2022_W7_BHAM,,2022,7,USFL,,,0.0,1.0,1.0,0.0,100.0
SYNTHETIC_USFL_2022_W8_BHAM,,2022,8,USFL,,,0.0,5.0,2.0,0.0,54.0
SYNTHETIC_USFL_2022_W9_BHAM,,2022,9,USFL,,,0.0,0.0,0.0,0.0,31.0
SYNTHETIC_USFL_2022_W10_BHAM,,2022,10,USFL,,,0.0,10.0,1.0,0.0,38.0
SYNTHETIC_USFL_2022_W11_BHAM,,2022,11,USFL,,,0.0,26.0,3.0,0.0,39.0
SYNTHETIC_USFL_2023_W1_STALLIONS,2023-04-15,2023,1,USFL,STALLIONS,GENERALS,0.0,5.0,1.0,0.0,-1.0
