game_id,date,season,week,league,away,home,gp,recv_rec,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,2.0,2.0,20.0,22.0,1.0,86.0
