game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,sacks,tackles
SYNTHETIC_USFL_2023_W1_STALLIONS,2023-04-15,2023,1,USFL,STALLIONS,GENERALS,,0.0,17.0,2.0,,
SYNTHETIC_USFL_2023_W3_STALLIONS,2023-04-29,2023,3,USFL,STALLIONS,BREAKERS,,0.0,20.0,2.0,,
SYNTHETIC_USFL_2023_W5_STALLIONS,2023-05-13,2023,5,USFL,STALLIONS,GAMBLERS,,0.0,33.0,4.0,,
SYNTHETIC_USFL_2023_W6_STALLIONS,2023-05-20,2023,6,USFL,PANTHERS,STALLIONS,,0.0,7.0,1.0,,
SYNTHETIC_USFL_2023_W8_STALLIONS,2023-06-03,2023,8,USFL,STALLIONS,STARS,,0.0,0.0,0.0,,
10798142,2024-05-20,2024,1,CFL,WPG,SSK,0.0,,,,0.0,1.0
49,2025-04-06,2025,2,UFL,RENEGADES,ROUGHNECKS,,1.0,33.0,4.0,,
68,2025-05-11,2025,7,UFL,SHOWBOATS,BATTLEHAWKS,,0.0,14.0,1.0,,
78,2025-06-01,2025,10,UFL,SHOWBOATS,STALLIONS,,0.0,15.0,1.0,,
