game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2021-10-23-1284489,2021-10-23,2021,1,T20I,Maldives,Saudi Arabia,,,,,,,24.0,0.0,0.0,15.0,1.0,0.0,,,1.0
cricket-t20i-2021-10-28-1284496,2021-10-28,2021,1,T20I,Bahrain,Saudi Arabia,,,,,,,24.0,0.0,1.0,26.0,2.0,1.0,1.0,,1.0
cricket-t20i-2022-11-14-1344782,2022-11-14,2022,1,T20I,Saudi Arabia,Oman,2.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,36.0,0.0,1.0,,,1.0
cricket-t20i-2022-11-19-1344790,2022-11-19,2022,1,T20I,Canada,Saudi Arabia,1.0,0.0,1.0,10.0,1.0,0.0,24.0,0.0,0.0,23.0,2.0,1.0,,,1.0
cricket-t20i-2022-11-20-1344793,2022-11-20,2022,1,T20I,Bahrain,Saudi Arabia,,,,,,,24.0,0.0,0.0,19.0,2.0,2.0,,,1.0
cricket-t20i-2022-11-21-1344794,2022-11-21,2022,1,T20I,Saudi Arabia,Bahrain,,,,,,,24.0,0.0,0.0,24.0,0.0,1.0,,,1.0
cricket-t20i-2023-09-15-1392802,2023-09-15,2023,1,T20I,Saudi Arabia,Kuwait,,,,,,,21.0,0.0,1.0,29.0,1.0,0.0,,,1.0
cricket-t20i-2023-09-18-1392809,2023-09-18,2023,1,T20I,Saudi Arabia,Bahrain,2.0,0.0,0.0,11.0,0.0,0.0,24.0,0.0,2.0,13.0,0.0,0.0,,,1.0
cricket-t20i-2023-10-01-1399143,2023-10-01,2023,1,T20I,Kuwait,Saudi Arabia,,,,,,,24.0,0.0,0.0,27.0,5.0,3.0,,,1.0
cricket-t20i-2023-10-05-1399149,2023-10-05,2023,1,T20I,Saudi Arabia,Kuwait,,,,,,,24.0,0.0,0.0,39.0,1.0,1.0,1.0,,1.0
cricket-t20i-2024-02-03-1418184,2024-02-03,2024,1,T20I,Bhutan,Saudi Arabia,,,,,,,23.0,0.0,0.0,17.0,2.0,2.0,,,1.0
cricket-t20i-2024-02-05-1418188,2024-02-05,2024,1,T20I,Saudi Arabia,Indonesia,,,,,,,18.0,1.0,0.0,4.0,2.0,1.0,1.0,,1.0
cricket-t20i-2024-02-09-1418194,2024-02-09,2024,1,T20I,Japan,Saudi Arabia,,,,,,,24.0,1.0,0.0,15.0,3.0,0.0,,,1.0
cricket-t20i-2024-02-11-1418197,2024-02-11,2024,1,T20I,Cambodia,Saudi Arabia,,,,,,,24.0,0.0,0.0,27.0,0.0,2.0,,,1.0
cricket-t20i-2024-02-13-1420803,2024-02-13,2024,1,T20I,Thailand,Saudi Arabia,,,,,,,18.0,0.0,1.0,11.0,1.0,1.0,,2.0,1.0
cricket-t20i-2024-02-16-1420807,2024-02-16,2024,1,T20I,Thailand,Saudi Arabia,,,,,,,12.0,0.0,2.0,20.0,0.0,2.0,,,1.0
cricket-t20i-2024-04-13-1426462,2024-04-13,2024,1,T20I,Malaysia,Saudi Arabia,3.0,0.0,0.0,10.0,7.0,1.0,24.0,0.0,0.0,25.0,1.0,1.0,,,1.0
cricket-t20i-2024-04-14-1426464,2024-04-14,2024,1,T20I,Saudi Arabia,Hong Kong,1.0,0.0,1.0,10.0,6.0,1.0,24.0,0.0,0.0,31.0,1.0,2.0,1.0,1.0,1.0
cricket-t20i-2024-04-16-1426469,2024-04-16,2024,1,T20I,Qatar,Saudi Arabia,3.0,0.0,1.0,10.0,5.0,0.0,24.0,0.0,0.0,46.0,2.0,1.0,,,1.0
cricket-t20i-2024-04-17-1426472,2024-04-17,2024,1,T20I,Saudi Arabia,Nepal,,,,,,,12.0,0.0,0.0,7.0,2.0,2.0,1.0,,1.0
cricket-t20i-2024-11-19-1457219,2024-11-19,2024,1,T20I,Bahrain,Saudi Arabia,,,,,,,24.0,0.0,0.0,42.0,2.0,1.0,,,1.0
cricket-t20i-2024-11-20-1457222,2024-11-20,2024,1,T20I,United Arab Emirates,Saudi Arabia,,,,,,,24.0,1.0,0.0,18.0,1.0,0.0,,,1.0
cricket-t20i-2024-11-22-1457225,2024-11-22,2024,1,T20I,Saudi Arabia,Bhutan,,,,,,,12.0,0.0,0.0,2.0,2.0,1.0,,,1.0
cricket-t20i-2024-11-25-1457230,2024-11-25,2024,1,T20I,Cambodia,Saudi Arabia,,,,,,,18.0,0.0,0.0,37.0,2.0,1.0,1.0,,1.0
cricket-t20i-2024-11-26-1457232,2024-11-26,2024,1,T20I,Thailand,Saudi Arabia,,,,,,,18.0,0.0,0.0,32.0,1.0,2.0,,,1.0
cricket-t20i-2024-11-28-1457236,2024-11-28,2024,1,T20I,Saudi Arabia,Qatar,,,,,,,18.0,0.0,0.0,25.0,0.0,0.0,1.0,,1.0
