game_id,date,season,week,league,away,home,assists,blocks,d_points,o_points,plus_minus,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,5.0,1.0,6.0,8.0,4.0,35.0,2.0
