game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-bpl-2012-02-14-551054,2012-02-14,2012,1,BPL,Dhaka Gladiators,Barisal Burners,7.0,1.0,0.0,6.0,13.0,1.0,12.0,0.0,0.0,24.0,1.0,0.0,,,1.0
cricket-bpl-2012-02-19-551061,2012-02-19,2012,1,BPL,Dhaka Gladiators,Khulna Royal Bengals,12.0,0.0,0.0,4.0,8.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,,,1.0
cricket-bpl-2012-02-24-551067,2012-02-24,2012,1,BPL,Chittagong Kings,Dhaka Gladiators,14.0,0.0,0.0,4.0,12.0,1.0,,,,,,,,,1.0
cricket-bpl-2012-02-27-551073,2012-02-27,2012,1,BPL,Dhaka Gladiators,Duronto Rajshahi,16.0,6.0,0.0,4.0,28.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,,,1.0
cricket-bpl-2013-01-18-599865,2013-01-18,2013,1,BPL,Dhaka Gladiators,Khulna Royal Bengals,,,,,,,,,,,,,1.0,,1.0
cricket-bpl-2013-01-25-599877,2013-01-25,2013,1,BPL,Dhaka Gladiators,Sylhet Royals,13.0,1.0,1.0,7.0,29.0,2.0,,,,,,,2.0,,1.0
cricket-bpl-2013-02-01-599885,2013-02-01,2013,1,BPL,Dhaka Gladiators,Duronto Rajshahi,11.0,2.0,0.0,5.0,10.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,2.0,,1.0
cricket-bpl-2013-02-02-599888,2013-02-02,2013,1,BPL,Chittagong Kings,Dhaka Gladiators,2.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,1.0,,1.0
cricket-bpl-2013-02-05-599892,2013-02-05,2013,1,BPL,Dhaka Gladiators,Rangpur Riders,22.0,3.0,1.0,5.0,42.0,2.0,,,,,,,,,1.0
cricket-bpl-2013-02-09-599898,2013-02-09,2013,1,BPL,Barisal Burners,Dhaka Gladiators,,,,,,,,,,,,,1.0,,1.0
cricket-bpl-2013-02-11-599899,2013-02-11,2013,1,BPL,Khulna Royal Bengals,Dhaka Gladiators,21.0,1.0,1.0,6.0,36.0,3.0,,,,,,,2.0,,1.0
cricket-bpl-2013-02-12-599902,2013-02-12,2013,1,BPL,Dhaka Gladiators,Barisal Burners,9.0,1.0,0.0,5.0,10.0,0.0,,,,,,,,,1.0
cricket-bpl-2013-02-14-599906,2013-02-14,2013,1,BPL,Dhaka Gladiators,Chittagong Kings,21.0,2.0,0.0,5.0,21.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,,,1.0
cricket-bpl-2013-02-15-599907,2013-02-15,2013,1,BPL,Dhaka Gladiators,Sylhet Royals,1.0,0.0,0.0,5.0,0.0,0.0,,,,,,,2.0,,1.0
cricket-bpl-2013-02-19-599910,2013-02-19,2013,1,BPL,Dhaka Gladiators,Chittagong Kings,13.0,0.0,0.0,6.0,8.0,0.0,,,,,,,,1.0,1.0
cricket-bpl-2015-11-22-935285,2015-11-22,2015,1,BPL,Comilla Victorians,Dhaka Dynamites,14.0,1.0,0.0,5.0,5.0,0.0,,,,,,,,,1.0
cricket-bpl-2015-12-07-935327,2015-12-07,2015,1,BPL,Barisal Bulls,Comilla Victorians,,,,,,,24.0,0.0,0.0,9.0,1.0,0.0,,,1.0
cricket-bpl-2015-12-15-935349,2015-12-15,2015,1,BPL,Barisal Bulls,Comilla Victorians,8.0,1.0,0.0,6.0,8.0,0.0,18.0,0.0,0.0,19.0,1.0,0.0,,,1.0
