game_id,date,season,week,league,away,home,completion_pct,fumbles,fumbles_lost,games_played,interceptions,kick_returns,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passer_rating,passing_tds,passing_yards,passing_yards_per_game,pr_avg,pr_tds,punt_returns,rec_avg,rec_long,receiving_tds,receiving_yards,receiving_yards_per_game,receptions,receptions_per_game,rush_avg,rush_long,rushing_attempts,rushing_tds,rushing_yards,rushing_yards_per_game,total_yards,yards_per_game
FOOTBALL_NAL_2021_columbus-lions_SEASON_TOTAL,2021-12-31,,0,,,COLUMBUS LIONS,50.0,1.0,1.0,70.0,0.0,285.0,0.0,0.0,25.0,15.8,4.0,2.0,0.0,-5.0,8.0,0.0,-20.0,-2.2,0.0,0.0,10.0,10.9,38.0,10.0,413.0,45.9,38.0,4.2,3.3,5.0,7.0,1.0,23.0,2.6,721.0,80.1
