game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-YgOMngl5wN,,2013,1,MLS,,,0.0,-0.4746,17.473,-1.8904,1.0,-0.8544,1.0,5.0,500.0,0.75,152.0,-6.232,-4.1,0.6192,18.0,9.0,0.4746,1.8544,0.616,2.329,0.791,1.4835
soccer-mls-2014-YgOMngl5wN,,2014,1,MLS,,,0.0,-0.7766,18.0629,1.8407,0.0,-0.2391,0.0,2.0,223.0,0.6377,69.0,-6.4136,-9.2951,0.0,5.0,2.0,0.7766,0.2391,-0.1558,1.0157,0.7306,0.0362
soccer-mls-2015-X0Oq66zq6D,,2015,1,MLS,,,1.0,0.4684,17.8293,1.2742,2.0,-0.3704,3.0,3.0,698.0,0.6872,211.0,-10.7069,-5.0744,2.043,30.0,9.0,0.5316,2.3704,-0.5315,2.902,0.7379,1.6026
soccer-uslc-2017-NWMWllL5lz,,2017,1,USLC,,,2.0,-0.0999,16.9579,0.5218,13.0,3.8195,15.0,19.0,2001.0,0.7211,570.0,-5.8657,-1.0291,4.8615,69.0,28.0,2.0999,9.1805,-0.4002,11.2804,0.7313,5.0882
soccer-uslc-2018-NWMWllL5lz,,2018,1,USLC,,,2.0,-0.2884,17.0357,0.8023,9.0,1.0447,11.0,26.0,2536.0,0.6788,551.0,-24.1304,-4.3794,2.2617,80.0,32.0,2.2884,7.9553,1.7683,10.2436,0.7226,3.4791
soccer-uslc-2019-NWMWllL5lz,,2019,1,USLC,,,1.0,0.1831,16.6135,2.3386,3.0,0.5063,4.0,8.0,526.0,0.7303,152.0,1.5539,1.0223,3.1404,23.0,7.0,0.8169,2.4937,0.0382,3.3106,0.72,1.6299
soccer-uslc-2020-OlMlejP5Lz,,2020,1,USLC,,,1.0,0.9196,16.1227,0.0349,1.0,0.2138,2.0,2.0,143.0,0.6757,37.0,-3.7785,-10.2122,0.0,5.0,3.0,0.0804,0.7862,-0.1106,0.8666,0.7778,0.0031
soccer-uslc-2021-0x5gJawM7O,,2021,1,USLC,,,0.0,-0.0433,18.3402,2.0896,0.0,-0.1139,0.0,1.0,260.0,0.6053,76.0,-6.8463,-9.0083,0.0,3.0,0.0,0.0433,0.1139,-0.1139,0.1572,0.6953,0.0952
soccer-uslc-2021-e7MzZbKMr0,,2021,1,USLC,,,1.0,-0.7271,15.9016,-1.3887,3.0,-1.5165,4.0,16.0,1400.0,0.7188,288.0,-16.781,-5.8267,2.2624,33.0,14.0,1.7271,4.5165,-1.3488,6.2436,0.777,2.6272
soccer-uslc-2022-4JMAZ1D5Kg,,2022,1,USLC,,,1.0,0.3842,16.6979,1.356,0.0,-0.6399,1.0,4.0,275.0,0.6941,85.0,-2.8671,-3.3731,0.0,7.0,3.0,0.6158,0.6399,-0.4277,1.2557,0.7278,0.4497
soccer-uslc-2023-4JMAZ1D5Kg,,2023,1,USLC,,,0.0,-0.1755,14.9298,-0.3331,0.0,-0.1226,0.0,2.0,194.0,0.7971,69.0,3.8515,5.5819,0.0,2.0,0.0,0.1755,0.1226,-0.1226,0.2981,0.7413,0.0995
