game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-odi-2008-06-08-345468,2008-06-08,2008,1,ODI,Bangladesh,Pakistan,4.0,0.0,0.0,9.0,0.0,0.0,24.0,0.0,0.0,27.0,1.0,0.0,1.0
cricket-odi-2008-06-12-345470,2008-06-12,2008,1,ODI,Bangladesh,India,1.0,0.0,0.0,11.0,0.0,0.0,24.0,0.0,0.0,42.0,1.0,2.0,1.0
cricket-odi-2008-06-24-335346,2008-06-24,2008,1,ODI,Bangladesh,United Arab Emirates,9.0,1.0,0.0,9.0,20.0,1.0,37.0,0.0,0.0,47.0,1.0,2.0,1.0
cricket-odi-2008-06-25-335348,2008-06-25,2008,1,ODI,Bangladesh,Sri Lanka,,,,,,,18.0,0.0,0.0,49.0,0.0,3.0,1.0
cricket-odi-2009-08-18-410341,2009-08-18,2009,1,ODI,Zimbabwe,Bangladesh,,,,,,,48.0,1.0,0.0,28.0,4.0,2.0,1.0
cricket-odi-2009-10-27-422626,2009-10-27,2009,1,ODI,Bangladesh,Zimbabwe,30.0,4.0,0.0,10.0,41.0,3.0,30.0,0.0,1.0,26.0,1.0,1.0,1.0
cricket-odi-2009-10-29-422627,2009-10-29,2009,1,ODI,Bangladesh,Zimbabwe,,,,,,,29.0,0.0,2.0,39.0,0.0,0.0,1.0
cricket-bpl-2012-02-22-551066,2012-02-22,2012,1,BPL,Khulna Royal Bengals,Barisal Burners,5.0,1.0,1.0,9.0,7.0,0.0,12.0,0.0,0.0,23.0,0.0,0.0,1.0
cricket-bpl-2013-01-18-599865,2013-01-18,2013,1,BPL,Dhaka Gladiators,Khulna Royal Bengals,6.0,1.0,0.0,8.0,8.0,0.0,24.0,0.0,0.0,40.0,3.0,2.0,1.0
cricket-bpl-2013-01-20-599869,2013-01-20,2013,1,BPL,Khulna Royal Bengals,Barisal Burners,7.0,1.0,1.0,8.0,7.0,0.0,12.0,0.0,0.0,22.0,1.0,1.0,1.0
cricket-bpl-2013-02-07-599893,2013-02-07,2013,1,BPL,Chittagong Kings,Khulna Royal Bengals,3.0,0.0,0.0,8.0,2.0,0.0,18.0,0.0,0.0,30.0,0.0,1.0,1.0
