game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_PHOENIX,,,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-06-17-TOR-PHI,2022-06-17,2022,4,,TOR,PHI,1.0,0.0,,,0.0,0.0,,,,0.0,55.0,18.0
2022-07-02-DC-PHI,2022-07-02,2022,6,,DC,PHI,0.0,0.0,,,0.0,1.0,,,,1.0,25.0,9.0
2022-07-08-PHI-DC,2022-07-08,2022,7,AUDL,phoenix,breeze,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-16-PHI-TOR,2022-07-16,2022,8,AUDL,phoenix,rush,2.0,0.0,,,0.0,1.0,,,,0.0,238.0,66.0
2022-07-22-NY-PHI,2022-07-22,2022,9,AUDL,empire,phoenix,2.0,0.0,,,0.0,1.0,,,,0.0,69.0,29.0
2022-07-30-OTT-PHI,2022-07-30,2022,10,AUDL,outlaws,phoenix,1.0,0.0,,,0.0,2.0,,,,0.0,184.0,6.0
2023-04-29-PHI-NY,2023-04-29,2023,1,AUDL,PHILADELPHIA PHOENIX,NEW YORK EMPIRE,,,2.0,1.0,,1.0,,,1.0,,10.0,-7.0
2023-05-07-PHI-DC,2023-05-07,2023,2,AUDL,PHILADELPHIA PHOENIX,DC BREEZE,,1.0,4.0,3.0,1.0,,,,4.0,1.0,33.0,-18.0
2023-05-13-PHI-BOS,2023-05-13,2023,3,AUDL,PHILADELPHIA PHOENIX,BOSTON GLORY,1.0,,2.0,2.0,,,1.0,1.0,2.0,,-5.0,97.0
2023-05-20-NY-PHI,2023-05-20,2023,4,AUDL,NEW YORK EMPIRE,PHILADELPHIA PHOENIX,1.0,,16.0,16.0,,,,,16.0,,75.0,39.0
2023-05-27-PHI-PIT,2023-05-27,2023,5,AUDL,PHILADELPHIA PHOENIX,PITTSBURGH THUNDERBIRDS,2.0,,13.0,12.0,,,,,13.0,1.0,108.0,47.0
