game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_td,pass_yds,rush_att,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,1.0,30.0,22.0,5.0,327.0,6.0,54.0
