game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W1_ALLEYCATS,,2022,1,AUDL,,,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
SYNTHETIC_AUDL_2022_W2_ALLEYCATS,,2022,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
SYNTHETIC_AUDL_2022_W3_ALLEYCATS,,2022,3,AUDL,,,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2022-06-25-CHI-IND,2022-06-25,2022,5,,CHI,IND,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2022-07-02-PIT-IND,2022-07-02,2022,6,,PIT,IND,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2022-07-09-IND-CHI,2022-07-09,2022,7,AUDL,alleycats,union,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2022-07-15-IND-MAD,2022-07-15,2022,8,AUDL,alleycats,radicals,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2022-07-23-MIN-IND,2022-07-23,2022,9,AUDL,windchill,alleycats,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2022-07-30-IND-ATL,2022-07-30,2022,10,AUDL,alleycats,hustle,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2023-04-29-IND-ATL,2023-04-29,2023,1,AUDL,INDIANAPOLIS ALLEYCATS,ATLANTA HUSTLE,2.0,,21.0,29.0,,1.0,,,,,30.0,,77.0,168.0
2023-05-06-MIN-IND,2023-05-06,2023,2,AUDL,MINNESOTA WIND CHILL,INDIANAPOLIS ALLEYCATS,3.0,,33.0,46.0,,3.0,1.0,1.0,,,47.0,1.0,140.0,302.0
2023-05-13-IND-CHI,2023-05-13,2023,3,AUDL,INDIANAPOLIS ALLEYCATS,CHICAGO UNION,5.0,,37.0,42.0,,1.0,1.0,1.0,,,42.0,,66.0,214.0
2023-05-20-MAD-IND,2023-05-20,2023,4,AUDL,MADISON RADICALS,INDIANAPOLIS ALLEYCATS,4.0,1.0,49.0,63.0,,1.0,2.0,1.0,,,63.0,,-102.0,514.0
2023-06-03-IND-DET,2023-06-03,2023,6,AUDL,INDIANAPOLIS ALLEYCATS,DETROIT MECHANIX,3.0,,38.0,39.0,,2.0,3.0,,,,42.0,2.0,-17.0,293.0
2023-06-10-CHI-IND,2023-06-10,2023,7,AUDL,CHICAGO UNION,INDIANAPOLIS ALLEYCATS,3.0,,23.0,28.0,1.0,,3.0,,1.0,,29.0,1.0,51.0,265.0
2023-06-17-DET-IND,2023-06-17,2023,8,AUDL,DETROIT MECHANIX,INDIANAPOLIS ALLEYCATS,2.0,,33.0,40.0,,1.0,4.0,,,,41.0,1.0,71.0,410.0
2023-06-23-IND-MAD,2023-06-23,2023,9,AUDL,INDIANAPOLIS ALLEYCATS,MADISON RADICALS,,,31.0,40.0,,,4.0,1.0,,,41.0,1.0,107.0,318.0
2023-07-01-MAD-IND,2023-07-01,2023,10,AUDL,MADISON RADICALS,INDIANAPOLIS ALLEYCATS,1.0,,38.0,42.0,,,7.0,,,,43.0,1.0,-32.0,358.0
2023-07-09-IND-MIN,2023-07-09,2023,11,AUDL,INDIANAPOLIS ALLEYCATS,MINNESOTA WIND CHILL,3.0,1.0,36.0,37.0,,,,1.0,,1.0,39.0,2.0,-6.0,145.0
2023-07-15-PIT-IND,2023-07-15,2023,12,AUDL,PITTSBURGH THUNDERBIRDS,INDIANAPOLIS ALLEYCATS,3.0,,33.0,40.0,,2.0,3.0,3.0,,,42.0,2.0,107.0,273.0
2024-05-11-DET-IND,2024-05-11,2024,3,UFA,mechanix,alleycats,0.0,0.0,,,0.0,1.0,,,,,,3.0,78.0,65.0
2024-05-18-ATL-IND,2024-05-18,2024,4,UFA,hustle,alleycats,1.0,0.0,,,0.0,0.0,,,,,,1.0,22.0,264.0
2024-06-01-CHI-IND,2024-06-01,2024,6,UFA,union,alleycats,5.0,0.0,,,0.0,2.0,,,,,,1.0,32.0,430.0
2024-06-02-IND-PIT,2024-06-02,2024,6,UFA,alleycats,thunderbirds,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2024-06-08-MIN-IND,2024-06-08,2024,7,UFA,windchill,alleycats,1.0,0.0,,,1.0,2.0,,,,,,1.0,274.0,218.0
2024-06-15-DET-IND,2024-06-15,2024,8,UFA,mechanix,alleycats,3.0,0.0,,,0.0,0.0,,,,,,0.0,142.0,325.0
2024-06-22-IND-CHI,2024-06-22,2024,9,UFA,alleycats,union,1.0,1.0,,,0.0,2.0,,,,,,4.0,139.0,220.0
2024-06-29-MAD-IND,2024-06-29,2024,10,UFA,radicals,alleycats,1.0,1.0,,,1.0,0.0,,,,,,1.0,101.0,261.0
2024-07-06-IND-COL,2024-07-06,2024,11,UFA,alleycats,summit,3.0,0.0,,,0.0,2.0,,,,,,0.0,150.0,153.0
2024-07-13-IND-DET,2024-07-13,2024,12,UFA,alleycats,mechanix,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2024-07-14-IND-PIT,2024-07-14,2024,12,UFA,alleycats,thunderbirds,1.0,0.0,,,0.0,1.0,,,,,,0.0,105.0,118.0
2024-07-19-IND-MAD,2024-07-19,2024,13,UFA,alleycats,radicals,2.0,1.0,,,0.0,0.0,,,,,,2.0,94.0,296.0
