game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2024-04-12-1428744,2024-04-12,2024,1,T20I,Mexico,Costa Rica,,,,,,,1.0,0.0,0.0,2.0,1.0,1.0,,1.0
cricket-t20i-2024-04-13-1428745,2024-04-13,2024,1,T20I,Costa Rica,Mexico,1.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,1.0
cricket-t20i-2024-04-14-1428746,2024-04-14,2024,1,T20I,Mexico,Costa Rica,2.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2024-12-15-1462907,2024-12-15,2024,1,T20I,Panama,Mexico,2.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,17.0,0.0,2.0,,1.0
cricket-t20i-2024-12-16-1462909,2024-12-16,2024,1,T20I,Bahamas,Mexico,8.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2025-04-18-1481298,2025-04-18,2025,1,T20I,Turks and Caicos Island,Mexico,,,,,,,6.0,0.0,0.0,10.0,0.0,0.0,,1.0
cricket-t20i-2025-04-19-1481300,2025-04-19,2025,1,T20I,Panama,Mexico,9.0,0.0,0.0,10.0,4.0,0.0,18.0,0.0,0.0,23.0,3.0,2.0,1.0,1.0
cricket-t20i-2026-04-02-1529377,2026-04-02,2026,1,T20I,Mexico,Costa Rica,,,,,,,24.0,0.0,0.0,17.0,0.0,4.0,,1.0
cricket-t20i-2026-04-03-1529379,2026-04-03,2026,1,T20I,Mexico,Brazil,5.0,0.0,0.0,8.0,4.0,0.0,12.0,0.0,0.0,18.0,0.0,2.0,,1.0
cricket-t20i-2026-04-04-1529381,2026-04-04,2026,1,T20I,Costa Rica,Mexico,,,,,,,5.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
cricket-t20i-2026-04-05-1529382,2026-04-05,2026,1,T20I,Mexico,Brazil,2.0,0.0,1.0,9.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,,1.0
