game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2022-06-28-1320969,2022-06-28,2022,1,T20I,Gibraltar,Belgium,29.0,2.0,0.0,1.0,72.0,9.0,24.0,0.0,0.0,41.0,0.0,0.0,,1.0
cricket-t20i-2022-06-29-1320976,2022-06-29,2022,1,T20I,Hungary,Belgium,4.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2022-07-01-1320980,2022-07-01,2022,1,T20I,Belgium,Denmark,15.0,2.0,0.0,2.0,14.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,,1.0
cricket-t20i-2022-07-02-1320982,2022-07-02,2022,1,T20I,Belgium,Portugal,11.0,1.0,0.0,2.0,7.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,,1.0
cricket-t20i-2022-07-04-1320986,2022-07-04,2022,1,T20I,Spain,Belgium,23.0,2.0,0.0,2.0,20.0,1.0,24.0,0.0,0.0,22.0,1.0,0.0,1.0,1.0
cricket-t20i-2024-07-07-1439815,2024-07-07,2024,1,T20I,Switzerland,Belgium,13.0,3.0,0.0,2.0,25.0,2.0,24.0,0.0,0.0,28.0,0.0,0.0,,1.0
cricket-t20i-2024-07-08-1439818,2024-07-08,2024,1,T20I,Croatia,Belgium,2.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,1.0,27.0,1.0,0.0,2.0,1.0
cricket-t20i-2024-07-10-1439821,2024-07-10,2024,1,T20I,Jersey,Belgium,10.0,0.0,0.0,4.0,8.0,1.0,24.0,0.0,0.0,45.0,1.0,1.0,,1.0
cricket-t20i-2025-08-23-1498696,2025-08-23,2025,1,T20I,Belgium,Austria,27.0,7.0,0.0,2.0,50.0,1.0,24.0,0.0,1.0,32.0,2.0,3.0,,1.0
cricket-t20i-2025-08-23-1498697,2025-08-23,2025,1,T20I,Austria,Belgium,5.0,0.0,0.0,1.0,7.0,1.0,24.0,0.0,0.0,38.0,1.0,6.0,,1.0
cricket-t20i-2025-08-24-1498698,2025-08-24,2025,1,T20I,Belgium,Austria,19.0,3.0,0.0,2.0,15.0,0.0,24.0,0.0,0.0,33.0,2.0,2.0,,1.0
