game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2023-06-10-1380583,2023-06-10,2023,1,T20I,Belgium,Germany,5.0,1.0,0.0,4.0,17.0,2.0,18.0,0.0,0.0,33.0,1.0,0.0,1.0,1.0
cricket-t20i-2023-06-11-1380584,2023-06-11,2023,1,T20I,Belgium,Germany,27.0,3.0,0.0,1.0,53.0,5.0,18.0,0.0,1.0,32.0,2.0,0.0,,1.0
cricket-t20i-2023-08-14-1387243,2023-08-14,2023,1,T20I,Guernsey,Germany,11.0,2.0,0.0,2.0,17.0,1.0,,,,,,,,1.0
cricket-t20i-2023-08-14-1387244,2023-08-14,2023,1,T20I,Germany,Guernsey,10.0,3.0,0.0,2.0,13.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,,1.0
cricket-t20i-2023-08-15-1387245,2023-08-15,2023,1,T20I,Guernsey,Germany,7.0,1.0,0.0,2.0,8.0,0.0,,,,,,,,1.0
cricket-t20i-2025-07-05-1492880,2025-07-05,2025,1,T20I,Malawi,Germany,14.0,1.0,0.0,1.0,30.0,4.0,24.0,0.0,0.0,26.0,3.0,2.0,,1.0
cricket-t20i-2025-07-06-1492881,2025-07-06,2025,1,T20I,Bahrain,Germany,4.0,0.0,0.0,1.0,6.0,1.0,18.0,0.0,0.0,36.0,0.0,0.0,,1.0
cricket-t20i-2025-07-07-1492883,2025-07-07,2025,1,T20I,Tanzania,Germany,2.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,11.0,0.0,0.0,,1.0
cricket-t20i-2025-07-10-1492888,2025-07-10,2025,1,T20I,Malawi,Germany,4.0,1.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,15.0,0.0,1.0,2.0,1.0
cricket-t20i-2025-07-12-1492890,2025-07-12,2025,1,T20I,Germany,Tanzania,2.0,0.0,0.0,2.0,1.0,0.0,12.0,0.0,0.0,18.0,0.0,1.0,,1.0
cricket-t20i-2025-07-13-1492891,2025-07-13,2025,1,T20I,Germany,Malawi,4.0,0.0,0.0,1.0,13.0,2.0,12.0,0.0,0.0,15.0,3.0,0.0,,1.0
cricket-t20i-2026-05-01-1533385,2026-05-01,2026,1,T20I,Germany,Austria,14.0,0.0,1.0,3.0,34.0,4.0,18.0,0.0,0.0,12.0,4.0,1.0,,1.0
cricket-t20i-2026-05-01-1533386,2026-05-01,2026,1,T20I,Austria,Germany,13.0,2.0,0.0,3.0,31.0,3.0,12.0,0.0,1.0,20.0,1.0,0.0,,1.0
cricket-t20i-2026-05-02-1533387,2026-05-02,2026,1,T20I,Germany,Austria,3.0,0.0,0.0,2.0,3.0,0.0,12.0,0.0,0.0,25.0,1.0,2.0,,1.0
cricket-t20i-2026-05-03-1533389,2026-05-03,2026,1,T20I,Austria,Germany,5.0,1.0,0.0,3.0,10.0,1.0,24.0,0.0,0.0,34.0,4.0,0.0,1.0,1.0
