game_id,date,season,week,league,away,home,def_fr,def_tackles,gp,pr_no,pr_yds,recv_rec,recv_yds,rush_att
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,2.0,2.0,12.0,2.0,14.0,25.0,272.0,2.0
