game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2021-11-08-1286670,2021-11-08,2021,1,T20I,Canada,Belize,18.0,1.0,0.0,7.0,3.0,1.0,1.0,1.0
cricket-t20i-2021-11-10-1286674,2021-11-10,2021,1,T20I,Canada,United States of America,18.0,0.0,0.0,30.0,0.0,0.0,,1.0
cricket-t20i-2021-11-13-1286685,2021-11-13,2021,1,T20I,Argentina,Canada,6.0,0.0,0.0,12.0,0.0,0.0,,1.0
