game_id,date,season,week,league,away,home,assists,def_rebounds,fg3a,fg_pct,fga,fgm,fouls,minutes,plus_minus,points,rebounds,turnovers
WNBA_202505170PHO,2025-05-17,2025,1,WNBA,SEA,PHO,1.0,8.0,1.0,0.333,3.0,1.0,1.0,22.05,5.0,2.0,8.0,3.0
