game_id,date,season,week,league,away,home,def_fr,def_pd,def_tackles,gp,kr_no,kr_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,1.0,1.0,16.0,6.0,2.0,39.0
