game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,pass_att,recv_rec,recv_td,recv_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,6.0,8.0,230.0,1.0,22.0,4.0,324.0
