game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202205070DAL,2022-05-07,2022,1,WNBA,ATL,DAL,2.0,,3.0,,2.0,,0.333,3.0,1.0,4.0,0.8,5.0,4.0,28.85,2.0,-8.0,6.0,5.0,1.0,1.0
WNBA_202205110ATL,2022-05-11,2022,1,WNBA,LAS,ATL,2.0,,1.0,0.333,3.0,1.0,0.375,8.0,3.0,4.0,0.75,4.0,3.0,21.7,,-3.0,10.0,1.0,1.0,2.0
WNBA_202205130ATL,2022-05-13,2022,1,WNBA,LVA,ATL,3.0,1.0,1.0,,2.0,,0.143,7.0,1.0,2.0,,,,23.5,1.0,-13.0,2.0,2.0,,3.0
WNBA_202205150IND,2022-05-15,2022,1,WNBA,ATL,IND,3.0,,1.0,,2.0,,0.333,3.0,1.0,1.0,,2.0,,33.6,,10.0,2.0,1.0,2.0,2.0
WNBA_202205170IND,2022-05-17,2022,1,WNBA,ATL,IND,1.0,,3.0,0.75,4.0,3.0,0.667,6.0,4.0,2.0,0.8,5.0,4.0,26.15,,16.0,15.0,3.0,1.0,1.0
WNBA_202205200ATL,2022-05-20,2022,1,WNBA,WAS,ATL,5.0,,2.0,,3.0,,0.429,7.0,3.0,2.0,,,,29.45,,-2.0,6.0,2.0,2.0,1.0
WNBA_202205240WAS,2022-05-24,2022,1,WNBA,ATL,WAS,2.0,1.0,4.0,,1.0,,0.667,6.0,4.0,1.0,,,,27.65,3.0,-18.0,8.0,7.0,2.0,2.0
WNBA_202205290ATL,2022-05-29,2022,1,WNBA,PHO,ATL,2.0,,2.0,0.25,4.0,1.0,0.467,15.0,7.0,3.0,1.0,2.0,2.0,25.966666666666665,1.0,15.0,17.0,3.0,1.0,3.0
WNBA_202206010ATL,2022-06-01,2022,1,WNBA,MIN,ATL,,1.0,2.0,0.833,6.0,5.0,0.667,9.0,6.0,2.0,0.333,3.0,1.0,28.9,1.0,-6.0,18.0,3.0,2.0,3.0
WNBA_202206030ATL,2022-06-03,2022,1,WNBA,CHI,ATL,4.0,,2.0,0.25,4.0,1.0,0.222,9.0,2.0,2.0,,,,29.916666666666668,1.0,-10.0,5.0,3.0,,1.0
WNBA_202206050ATL,2022-06-05,2022,1,WNBA,IND,ATL,3.0,,3.0,,1.0,,0.5,4.0,2.0,2.0,1.0,2.0,2.0,25.7,,20.0,6.0,3.0,2.0,3.0
WNBA_202206070SEA,2022-06-07,2022,1,WNBA,ATL,SEA,4.0,,3.0,0.4,5.0,2.0,0.417,12.0,5.0,6.0,,,,30.2,,-2.0,12.0,3.0,1.0,1.0
WNBA_202206100PHO,2022-06-10,2022,1,WNBA,ATL,PHO,1.0,,3.0,0.4,5.0,2.0,0.3,10.0,3.0,3.0,,,,18.533333333333335,,-11.0,8.0,3.0,,1.0
WNBA_202206150CON,2022-06-15,2022,1,WNBA,ATL,CON,1.0,,2.0,0.333,3.0,1.0,0.429,7.0,3.0,1.0,,,,20.466666666666665,1.0,-4.0,7.0,3.0,,1.0
WNBA_202206170CHI,2022-06-17,2022,1,WNBA,ATL,CHI,2.0,,,1.0,1.0,1.0,0.2,5.0,1.0,1.0,,,,10.95,2.0,-13.0,3.0,2.0,,
WNBA_202206280WAS,2022-06-28,2022,1,WNBA,ATL,WAS,2.0,,1.0,,1.0,,0.667,3.0,2.0,1.0,0.833,6.0,5.0,24.233333333333334,,-19.0,9.0,1.0,,
