game_id,date,season,week,league,away,home,gp,recv_rec,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,6.0,12.0,101.0,43.0,117.0
