game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-odi-2022-06-14-1316646,2022-06-14,2022,1,ODI,Ireland,South Africa,8.0,0.0,0.0,9.0,4.0,0.0,24.0,0.0,0.0,15.0,0.0,2.0,,1.0
cricket-odi-2023-10-21-1403685,2023-10-21,2023,1,ODI,Ireland,Scotland,5.0,0.0,0.0,11.0,3.0,0.0,48.0,1.0,1.0,44.0,1.0,2.0,1.0,1.0
cricket-t20i-2023-10-23-1403686,2023-10-23,2023,1,T20I,Scotland,Ireland,,,,,,,18.0,1.0,0.0,8.0,2.0,1.0,,1.0
cricket-t20i-2023-10-24-1403687,2023-10-24,2023,1,T20I,Ireland,Scotland,,,,,,,24.0,0.0,0.0,19.0,1.0,1.0,,1.0
cricket-odi-2024-08-16-1430814,2024-08-16,2024,1,ODI,Sri Lanka,Ireland,,,,,,,48.0,1.0,0.0,37.0,2.0,2.0,,1.0
cricket-odi-2024-08-18-1430815,2024-08-18,2024,1,ODI,Ireland,Sri Lanka,,,,,,,36.0,0.0,0.0,35.0,0.0,3.0,,1.0
cricket-odi-2024-09-11-1430819,2024-09-11,2024,1,ODI,England,Ireland,1.0,1.0,1.0,9.0,4.0,0.0,24.0,0.0,0.0,36.0,1.0,2.0,1.0,1.0
cricket-odi-2024-12-02-1458413,2024-12-02,2024,1,ODI,Ireland,Bangladesh,44.0,1.0,0.0,8.0,19.0,0.0,30.0,0.0,0.0,22.0,0.0,8.0,,1.0
cricket-t20i-2024-01-26-1415983,2024-01-26,2024,1,T20I,Ireland,Zimbabwe,,,,,,,24.0,0.0,0.0,20.0,2.0,3.0,,1.0
cricket-t20i-2024-01-28-1415984,2024-01-28,2024,1,T20I,Ireland,Zimbabwe,,,,,,,18.0,0.0,0.0,11.0,0.0,1.0,,1.0
cricket-t20i-2024-01-30-1415985,2024-01-30,2024,1,T20I,Ireland,Zimbabwe,,,,,,,24.0,0.0,0.0,26.0,0.0,0.0,,1.0
cricket-t20i-2024-02-02-1415987,2024-02-02,2024,1,T20I,Ireland,Zimbabwe,,,,,,,18.0,0.0,0.0,19.0,0.0,0.0,,1.0
cricket-t20i-2024-04-18-1429008,2024-04-18,2024,1,T20I,Thailand,Ireland,,,,,,,18.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0
cricket-t20i-2024-04-25-1425639,2024-04-25,2024,1,T20I,United Arab Emirates,Ireland,,,,,,,12.0,0.0,0.0,22.0,1.0,2.0,,1.0
cricket-t20i-2024-12-07-1458415,2024-12-07,2024,1,T20I,Ireland,Bangladesh,,,,,,,12.0,0.0,0.0,14.0,1.0,0.0,,1.0
cricket-t20i-2024-12-09-1458416,2024-12-09,2024,1,T20I,Bangladesh,Ireland,,,,,,,12.0,0.0,0.0,23.0,0.0,4.0,,1.0
cricket-odi-2025-01-12-1459898,2025-01-12,2025,1,ODI,India,Ireland,,,,,,,30.0,0.0,0.0,41.0,0.0,4.0,,1.0
cricket-odi-2025-01-15-1459899,2025-01-15,2025,1,ODI,India,Ireland,12.0,0.0,1.0,10.0,5.0,0.0,18.0,0.0,0.0,28.0,0.0,4.0,,1.0
cricket-odi-2025-07-28-1476991,2025-07-28,2025,1,ODI,Zimbabwe,Ireland,,,,,,,60.0,0.0,1.0,36.0,4.0,9.0,,1.0
cricket-t20i-2025-08-23-1498210,2025-08-23,2025,1,T20I,Ireland,Italy,,,,,,,18.0,0.0,1.0,26.0,1.0,3.0,,1.0
cricket-t20i-2025-08-24-1498212,2025-08-24,2025,1,T20I,Ireland,Germany,,,,,,,18.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0
cricket-t20i-2025-08-27-1498217,2025-08-27,2025,1,T20I,Ireland,Italy,,,,,,,21.0,0.0,0.0,18.0,2.0,1.0,,1.0
cricket-t20i-2025-12-07-1477592,2025-12-07,2025,1,T20I,South Africa,Ireland,,,,,,,12.0,0.0,1.0,19.0,0.0,0.0,,1.0
cricket-t20i-2026-01-18-1515210,2026-01-18,2026,1,T20I,Ireland,Papua New Guinea,,,,,,,24.0,0.0,0.0,22.0,1.0,0.0,,1.0
cricket-t20i-2026-01-22-1515216,2026-01-22,2026,1,T20I,Ireland,United States of America,,,,,,,18.0,0.0,0.0,31.0,0.0,2.0,1.0,1.0
cricket-t20i-2026-01-24-1515223,2026-01-24,2026,1,T20I,Bangladesh,Ireland,,,,,,,18.0,0.0,0.0,20.0,1.0,0.0,,1.0
cricket-t20i-2026-01-26-1515226,2026-01-26,2026,1,T20I,Namibia,Ireland,,,,,,,24.0,2.0,0.0,12.0,1.0,0.0,,1.0
cricket-t20i-2026-01-28-1515228,2026-01-28,2026,1,T20I,Scotland,Ireland,7.0,1.0,0.0,9.0,9.0,0.0,18.0,0.0,0.0,44.0,1.0,1.0,,1.0
