game_id,date,season,week,league,away,home,def_tackles,gp,pat_att,pat_made,punt_no,punt_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,6.0,1.0,2.0,1.0,4.0,124.0
