game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
53,2025-04-13,2025,3,UFL,PANTHERS,BRAHMAS,,,,1.0,59.0
57,2025-04-20,2025,4,UFL,DEFENDERS,BRAHMAS,0.0,13.0,2.0,0.0,11.0
61,2025-04-27,2025,5,UFL,BRAHMAS,ROUGHNECKS,0.0,8.0,1.0,0.0,2.0
69,2025-05-16,2025,8,UFL,BRAHMAS,SHOWBOATS,0.0,-1.0,1.0,0.0,2.0
72,2025-05-23,2025,9,UFL,BRAHMAS,BATTLEHAWKS,0.0,0.0,0.0,0.0,10.0
77,2025-06-01,2025,10,UFL,BRAHMAS,RENEGADES,0.0,17.0,3.0,0.0,4.0
87,2026-03-27,2026,1,UFL,BIRMINGHAM STALLIONS,LOUISVILLE KINGS,,,,0.0,5.0
92,2026-04-04,2026,2,UFL,LOUISVILLE KINGS,ORLANDO STORM,0.0,4.0,1.0,0.0,7.0
112,2026-05-09,2026,7,UFL,LOUISVILLE KINGS,DC DEFENDERS,0.0,15.0,1.0,0.0,12.0
