game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2021-11-03-1283044,2021-11-03,2021,1,T20I,Mozambique,Cameroon,10.0,0.0,0.0,11.0,4.0,0.0,24.0,0.0,0.0,57.0,1.0,1.0,1.0
cricket-t20i-2022-09-19-1332506,2022-09-19,2022,1,T20I,Cameroon,Kenya,4.0,0.0,0.0,6.0,0.0,0.0,,,,,,,1.0
cricket-t20i-2022-12-02-1343774,2022-12-02,2022,1,T20I,Cameroon,Sierra Leone,,,,,,,6.0,0.0,1.0,13.0,0.0,1.0,1.0
cricket-t20i-2022-12-09-1343793,2022-12-09,2022,1,T20I,Gambia,Cameroon,14.0,0.0,0.0,6.0,4.0,0.0,,,,,,,1.0
cricket-t20i-2022-12-09-1343795,2022-12-09,2022,1,T20I,Tanzania,Cameroon,6.0,0.0,0.0,10.0,0.0,0.0,,,,,,,1.0
