game_id,date,season,week,league,away,home,gp,pr_no,pr_yds,punt_no,punt_yds,recv_rec,recv_td,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,12.0,1.0,12.0,32.0,1150.0,32.0,1.0,340.0,3.0,6.0
