game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2025-04-26-MTL-BOS,2025-04-26,2025,1,,MTL,BOS,0.0,0.0,0.0,4.0,1.0,241.0,25.0
2025-05-09-MTL-NY,2025-05-09,2025,3,,MTL,NY,0.0,0.0,0.0,5.0,0.0,309.0,106.0
2025-05-10-MTL-BOS,2025-05-10,2025,3,,MTL,BOS,0.0,1.0,1.0,4.0,2.0,373.0,84.0
2025-05-17-NY-MTL,2025-05-17,2025,4,,NY,MTL,6.0,0.0,0.0,4.0,1.0,301.0,179.0
2025-05-31-DC-MTL,2025-05-31,2025,6,,DC,MTL,0.0,3.0,1.0,6.0,1.0,314.0,70.0
2025-06-06-PHI-MTL,2025-06-06,2025,7,,PHI,MTL,3.0,0.0,0.0,4.0,1.0,301.0,117.0
2025-06-07-MTL-TOR,2025-06-07,2025,7,,MTL,TOR,0.0,0.0,0.0,3.0,3.0,206.0,24.0
2025-06-14-BOS-MTL,2025-06-14,2025,8,,BOS,MTL,2.0,0.0,0.0,2.0,2.0,145.0,44.0
2025-06-27-MTL-DC,2025-06-27,2025,10,,MTL,DC,1.0,1.0,0.0,6.0,1.0,281.0,38.0
2025-06-28-MTL-PHI,2025-06-28,2025,10,,MTL,PHI,2.0,1.0,0.0,4.0,1.0,332.0,-7.0
2025-07-04-TOR-MTL,2025-07-04,2025,11,,TOR,MTL,2.0,1.0,0.0,7.0,0.0,415.0,89.0
2025-07-19-TOR-MTL,2025-07-19,2025,13,,TOR,MTL,3.0,0.0,0.0,5.0,1.0,326.0,120.0
