game_id,date,season,week,league,away,home,def_tackles,gp,pass_att,pass_cmp,pass_int,pass_td,pass_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,1.0,6.0,127.0,71.0,4.0,10.0,990.0,30.0,2.0,135.0
