game_id,date,season,week,league,away,home,def_tackles,gp,pass_att,pass_cmp,pass_yds,recv_rec,recv_yds,rush_att
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,3.0,9.0,1.0,1.0,10.0,10.0,34.0,1.0
