game_id,date,season,week,league,away,home,fg_att,gp,pat_att,pat_made,punt_no,punt_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,1.0,11.0,8.0,1.0,19.0,680.0
