game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,13.0,3.0,,7.0,,-9.0,20.0,32.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,13.0,5.0,76.0,2.0,23.0,6.0,147.0,14.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,2.0,5.0,54.0,1.0,2.0,-1.0,62.0,9.0
