game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2020-a2lqRX2Mr0,,2020,1,MLS,,,0.0,-0.1593,14.8993,2.4453,3.0,2.5642,3.0,2.0,378.0,0.5652,92.0,-12.0453,-13.0927,1.9482,6.0,3.0,0.1593,0.4358,1.5672,0.595,0.6961,0.2832
soccer-uslc-2020-9Yqdwg85vJ,,2020,1,USLC,,,5.0,3.0409,18.0268,6.3745,3.0,-0.065,8.0,13.0,1012.0,0.5924,238.0,-21.9562,-9.2253,0.0832,20.0,9.0,1.9591,3.065,0.4901,5.0241,0.6847,0.9207
soccer-mls-2021-a2lqRX2Mr0,,2021,1,MLS,,,2.0,-0.6307,17.5989,5.2387,4.0,1.6445,6.0,19.0,1695.0,0.6798,481.0,-13.3432,-2.7741,1.4559,23.0,9.0,2.6307,2.3555,1.0673,4.9862,0.7076,1.1303
soccer-mls-2022-a2lqRX2Mr0,,2022,1,MLS,,,1.0,-0.0212,15.9311,2.304,1.0,0.3688,2.0,4.0,577.0,0.625,104.0,-4.2972,-4.1319,0.1083,7.0,2.0,1.0212,0.6312,-0.231,1.6523,0.6663,0.1069
soccer-uslc-2022-9Yqdwg85vJ,,2022,1,USLC,,,0.0,-0.6133,18.4641,3.7681,1.0,0.7107,1.0,6.0,355.0,0.7582,91.0,1.6595,1.8236,0.6602,3.0,2.0,0.6133,0.2893,0.5197,0.9026,0.74,0.1915
soccer-mls-2024-APk5LGOMOW,,2024,1,MLS,,,2.0,0.7857,15.0115,1.3017,4.0,1.1338,6.0,12.0,790.0,0.8353,249.0,6.0385,2.4251,1.0988,14.0,8.0,1.2143,2.8662,-0.3321,4.0804,0.8111,1.1857
soccer-mls-2024-kRQand1MKZ,,2024,1,MLS,,,0.0,-0.956,17.4371,2.8059,0.0,-1.0418,0.0,9.0,1189.0,0.6884,414.0,-22.5583,-5.4489,0.0,16.0,1.0,0.956,1.0418,-0.5388,1.9978,0.7429,0.8194
soccer-mlsnp-2024-2lqRX1AMr0,,2024,1,MLSNP,,,0.0,0.0,18.142,-1.0309,0.0,0.0,0.0,0.0,49.0,0.875,32.0,1.3462,4.2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8329,0.0
soccer-mls-2025-APk5LGOMOW,,2025,1,MLS,,,4.0,1.5255,16.5203,0.0037,0.0,-1.3052,4.0,17.0,1719.0,0.7457,409.0,-8.1816,-2.0004,0.0,19.0,6.0,2.4745,1.3052,-0.804,3.7797,0.7657,1.0647
soccer-mls-2025-EKXMeX3Q64,,2025,1,MLS,,,0.0,-0.0774,18.4312,2.4873,0.0,-0.5098,0.0,1.0,158.0,0.6667,39.0,0.5078,1.302,0.0,3.0,1.0,0.0774,0.5098,-0.1696,0.5871,0.6536,0.0588
soccer-mls-2026-EKXMeX3Q64,,2026,1,MLS,,,0.0,-0.0276,20.4128,1.0235,0.0,-0.035,0.0,1.0,132.0,0.6122,49.0,-1.806,-3.6856,0.0,1.0,0.0,0.0276,0.035,-0.035,0.0626,0.6491,0.0575
