game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105140NYL,2021-05-14,2021,1,WNBA,IND,NYL,2.0,,5.0,0.8,5.0,4.0,0.611,18.0,11.0,3.0,0.667,6.0,4.0,,38.45,,9.0,30.0,5.0,,2.0
WNBA_202105160IND,2021-05-16,2021,1,WNBA,NYL,IND,4.0,,2.0,0.286,7.0,2.0,0.353,17.0,6.0,4.0,0.857,7.0,6.0,,32.93333333333333,,6.0,20.0,2.0,1.0,6.0
WNBA_202105180NYL,2021-05-18,2021,1,WNBA,MIN,NYL,5.0,,2.0,1.0,2.0,2.0,0.667,12.0,8.0,3.0,1.0,2.0,2.0,,31.766666666666666,,12.0,20.0,2.0,,4.0
WNBA_202105210WAS,2021-05-21,2021,1,WNBA,NYL,WAS,5.0,1.0,4.0,0.5,4.0,2.0,0.5,18.0,9.0,2.0,,,,,33.75,1.0,-27.0,20.0,5.0,2.0,4.0
WNBA_202105230CHI,2021-05-23,2021,1,WNBA,NYL,CHI,5.0,,3.0,0.5,2.0,1.0,0.571,14.0,8.0,3.0,0.6,5.0,3.0,,33.583333333333336,3.0,13.0,20.0,6.0,,7.0
WNBA_202105240NYL,2021-05-24,2021,1,WNBA,DAL,NYL,3.0,,2.0,0.333,3.0,1.0,0.6,15.0,9.0,4.0,0.778,9.0,7.0,,34.61666666666667,,4.0,26.0,2.0,,1.0
WNBA_202105290NYL,2021-05-29,2021,1,WNBA,ATL,NYL,11.0,,6.0,,2.0,,0.333,12.0,4.0,2.0,1.0,12.0,12.0,,41.05,,-2.0,20.0,6.0,2.0,7.0
WNBA_202106030NYL,2021-06-03,2021,1,WNBA,LVA,NYL,3.0,,4.0,0.2,5.0,1.0,0.429,21.0,9.0,2.0,0.8,5.0,4.0,,36.46666666666667,1.0,-20.0,23.0,5.0,,2.0
WNBA_202106050CON,2021-06-05,2021,1,WNBA,NYL,CON,6.0,,2.0,,3.0,,0.333,12.0,4.0,2.0,,,,,31.333333333333332,,-13.0,8.0,2.0,1.0,4.0
WNBA_202106130PHO,2021-06-13,2021,1,WNBA,NYL,PHO,10.0,,6.0,0.333,9.0,3.0,0.474,19.0,9.0,1.0,1.0,2.0,2.0,,36.266666666666666,1.0,2.0,23.0,7.0,,1.0
WNBA_202106150LVA,2021-06-15,2021,1,WNBA,NYL,LVA,6.0,1.0,2.0,,1.0,,0.583,12.0,7.0,4.0,0.2,5.0,1.0,,29.6,,-23.0,15.0,2.0,,8.0
WNBA_202106170LVA,2021-06-17,2021,1,WNBA,NYL,LVA,4.0,,3.0,0.333,3.0,1.0,0.5,14.0,7.0,1.0,0.714,7.0,5.0,,25.433333333333334,1.0,-19.0,20.0,4.0,,1.0
WNBA_202106200LAS,2021-06-20,2021,1,WNBA,NYL,LAS,5.0,,5.0,,2.0,,0.6,10.0,6.0,4.0,1.0,2.0,2.0,,34.03333333333333,,9.0,14.0,5.0,1.0,9.0
WNBA_202106220NYL,2021-06-22,2021,1,WNBA,CHI,NYL,5.0,,4.0,,2.0,,0.583,12.0,7.0,1.0,0.8,5.0,4.0,,25.0,1.0,-24.0,18.0,5.0,,3.0
WNBA_202106240NYL,2021-06-24,2021,1,WNBA,CHI,NYL,3.0,,3.0,,1.0,,0.538,13.0,7.0,3.0,,2.0,,,33.233333333333334,2.0,-12.0,14.0,5.0,,6.0
WNBA_202106260ATL,2021-06-26,2021,1,WNBA,NYL,ATL,6.0,,,0.429,7.0,3.0,0.571,14.0,8.0,,0.818,11.0,9.0,,36.583333333333336,3.0,24.0,28.0,3.0,,3.0
WNBA_202106290ATL,2021-06-29,2021,1,WNBA,NYL,ATL,7.0,,3.0,,5.0,,0.368,19.0,7.0,,1.0,2.0,2.0,,37.11666666666667,2.0,-6.0,16.0,5.0,1.0,2.0
WNBA_202107030NYL,2021-07-03,2021,1,WNBA,WAS,NYL,3.0,,3.0,0.5,2.0,1.0,0.5,14.0,7.0,2.0,1.0,4.0,4.0,,36.733333333333334,,13.0,19.0,3.0,1.0,4.0
WNBA_202107050NYL,2021-07-05,2021,1,WNBA,DAL,NYL,7.0,,1.0,0.5,4.0,2.0,0.533,15.0,8.0,3.0,,,,,33.55,,1.0,18.0,1.0,,2.0
WNBA_202107090IND,2021-07-09,2021,1,WNBA,NYL,IND,4.0,,5.0,,3.0,,0.381,21.0,8.0,3.0,0.778,9.0,7.0,,37.333333333333336,3.0,-13.0,23.0,8.0,1.0,7.0
WNBA_202107110NYL,2021-07-11,2021,1,WNBA,CON,NYL,1.0,,4.0,0.25,4.0,1.0,0.143,7.0,1.0,,,,,,22.416666666666668,,-22.0,3.0,4.0,,3.0
WNBA_202108150MIN,2021-08-15,2021,1,WNBA,NYL,MIN,4.0,,2.0,,1.0,,0.4,15.0,6.0,1.0,,,,,33.56666666666667,,-11.0,12.0,2.0,2.0,1.0
