game_id,date,season,week,league,away,home,def_pd,def_tackles,gp,kr_no,kr_yds,pr_no,pr_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,5.0,28.0,10.0,8.0,109.0,6.0,18.0
