game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
10798057,2024-08-16,2024,11,CFL,MTL,SSK,0.0,9.0,1.0
10798076,2024-09-20,2024,16,CFL,SSK,CGY,0.0,34.0,2.0
10798081,2024-09-28,2024,17,CFL,OTT,SSK,0.0,92.0,7.0
10798085,2024-10-05,2024,18,CFL,SSK,EDM,0.0,18.0,3.0
10798088,2024-10-12,2024,19,CFL,BC,SSK,0.0,31.0,2.0
10798096,2024-10-26,2024,21,CFL,CGY,SSK,0.0,4.0,1.0
11824045,2025-06-05,2025,1,CFL,OTT,SSK,0.0,0.0,0.0
11824052,2025-06-14,2025,2,CFL,SSK,HAM,0.0,59.0,5.0
11824054,2025-06-20,2025,3,CFL,SSK,TOR,0.0,8.0,1.0
11824059,2025-06-28,2025,4,CFL,BC,SSK,1.0,40.0,2.0
11824065,2025-07-11,2025,6,CFL,CGY,SSK,0.0,16.0,1.0
11824070,2025-07-19,2025,7,CFL,SSK,BC,0.0,67.0,4.0
11824073,2025-07-25,2025,8,CFL,EDM,SSK,0.0,4.0,1.0
11824079,2025-08-02,2025,9,CFL,SSK,MTL,0.0,18.0,2.0
11824086,2025-08-16,2025,11,CFL,HAM,SSK,0.0,7.0,1.0
11824091,2025-08-23,2025,12,CFL,SSK,CGY,1.0,26.0,3.0
11824092,2025-08-31,2025,13,CFL,WPG,SSK,0.0,6.0,1.0
11824102,2025-09-13,2025,15,CFL,MTL,SSK,0.0,44.0,2.0
11824114,2025-10-10,2025,19,CFL,TOR,SSK,0.0,6.0,1.0
11824118,2025-10-17,2025,20,CFL,SSK,WPG,0.0,21.0,2.0
11824125,2025-10-25,2025,21,CFL,BC,SSK,0.0,33.0,3.0
