game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-hnd-2022-08-14-1299150,2022-08-14,2022,1,HND,Southern Brave,Oval Invincibles,6.0,0.0,0.0,6.0,3.0,0.0,,2.0,1.0
cricket-hnd-2022-08-17-1299153,2022-08-17,2022,1,HND,Trent Rockets,Oval Invincibles,4.0,0.0,0.0,6.0,0.0,0.0,,,1.0
cricket-hnd-2022-08-23-1299159,2022-08-23,2022,1,HND,Birmingham Phoenix,Oval Invincibles,,,,,,,1.0,,1.0
cricket-hnd-2022-09-03-1299170,2022-09-03,2022,1,HND,Southern Brave,Oval Invincibles,6.0,0.0,0.0,6.0,2.0,0.0,,,1.0
cricket-hnd-2023-08-13-1355590,2023-08-13,2023,1,HND,Oval Invincibles,Birmingham Phoenix,,,,,,,1.0,,1.0
cricket-hnd-2023-08-15-1355592,2023-08-15,2023,1,HND,London Spirit,Oval Invincibles,3.0,0.0,0.0,8.0,1.0,0.0,,,1.0
cricket-hnd-2025-08-05-1471036,2025-08-05,2025,1,HND,London Spirit,Oval Invincibles,14.0,2.0,0.0,2.0,19.0,1.0,,,1.0
cricket-hnd-2025-08-09-1471041,2025-08-09,2025,1,HND,London Spirit,Welsh Fire,14.0,3.0,0.0,1.0,19.0,0.0,,,1.0
cricket-hnd-2025-08-11-1471044,2025-08-11,2025,1,HND,Manchester Originals,London Spirit,30.0,4.0,0.0,1.0,34.0,0.0,,,1.0
cricket-hnd-2025-08-14-1471048,2025-08-14,2025,1,HND,Trent Rockets,London Spirit,15.0,3.0,0.0,1.0,19.0,0.0,,,1.0
cricket-hnd-2025-08-17-1471053,2025-08-17,2025,1,HND,London Spirit,Birmingham Phoenix,35.0,13.0,0.0,1.0,69.0,0.0,1.0,1.0,1.0
cricket-hnd-2025-08-20-1471057,2025-08-20,2025,1,HND,London Spirit,Northern Superchargers,3.0,0.0,0.0,1.0,0.0,0.0,,,1.0
cricket-hnd-2025-08-23-1471061,2025-08-23,2025,1,HND,London Spirit,Southern Brave,3.0,0.0,0.0,1.0,1.0,0.0,,,1.0
cricket-hnd-2025-08-25-1471064,2025-08-25,2025,1,HND,Oval Invincibles,London Spirit,29.0,7.0,0.0,1.0,53.0,2.0,,,1.0
cricket-hnd-2025-08-30-1471068,2025-08-30,2025,1,HND,Northern Superchargers,London Spirit,3.0,0.0,0.0,3.0,6.0,1.0,,,1.0
